rank,name,followers,er,country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
84,Gina @gncgarden,228.6K,3.87%,Denmark,Home and Garden Design Interior Design Decoration,68.6K,instagram,denmark,False,2024,Lifestyle,MAPPED
85,• 𝔐 𝔲 𝔪 𝔦 𝔞 • @mumia916,225.3K,0.95%,Denmark,Fashion Parenting Piercing,67.6K,instagram,denmark,False,2024,Beauty&Fashion,MAPPED
86,F.C. København @fc_kobenhavn,225.1K,1.67%,Denmark,Sports Soccer Design Interior Design,67.5K,instagram,denmark,False,2024,Sports,MAPPED
87,Галина Глосс | Блогиня 😈 @galina_gloss,224.8K,0.4%,Denmark,Education,67.4K,instagram,denmark,False,2024,Knowledge&Info,MAPPED
88,Alexander Husum @alexanderhusum,224.3K,1.78%,Denmark,Entertainment and Music Education Medical Health Design,67.3K,instagram,denmark,False,2024,Knowledge&Info,MAPPED
89,Umut Sakarya @umutsakarya,224K,0.92%,Denmark,Food,67.2K,instagram,denmark,False,2024,Lifestyle,MAPPED
90,Lærke ☆ ears tour 🇸🇪N3 & 🇬🇧N5 @swiftstyle__,223.9K,3.11%,Denmark,Romance and Wedding Arts and Crafts,67.2K,instagram,denmark,False,2024,Beauty&Fashion,MAPPED
91,Anna Briand 💛 @annabriandh,220.2K,1.91%,Denmark,Fashion and Accessories,66.1K,instagram,denmark,False,2024,Beauty&Fashion,MAPPED
92,Lærke Bagger @laerkebagger,219.3K,2.62%,Denmark,Arts and Crafts Education Styling Design,65.8K,instagram,denmark,False,2024,Knowledge&Info,MAPPED
93,Ella Karberg Simonsen ⛵️🍁🏊 @ellakarberg,218.1K,3.16%,Denmark,Fashion and Accessories,65.4K,instagram,denmark,False,2024,Beauty&Fashion,MAPPED
94,Aleksandra Lozinska @byggeligt.home,217.6K,4.84%,Denmark,Home and Garden,65.3K,instagram,denmark,False,2024,Lifestyle,MAPPED
95,Tessa @tessa_okay,216.3K,4.93%,Denmark,Entertainment and Music,64.9K,instagram,denmark,False,2024,Music,MAPPED
96,BASMA HAMZE بسمة حمزة @basmabhamze,216.3K,2.92%,Denmark,"Fashion Film, Music & Books",64.9K,instagram,denmark,False,2024,Beauty&Fashion,MAPPED
97,Rasmus Winther @g2.caps_,214.9K,9.08%,Denmark,Entertainment and Music,64.5K,instagram,denmark,False,2024,Music,MAPPED
98,Jens The Beast @jensthebeast1,214.1K,0.13%,Denmark,Fitness and Health Outdoor Activity Coaching Training,64.2K,instagram,denmark,False,2024,Sports,MAPPED
99,Håndboldherrerne @haandboldherrerne,213.5K,6.17%,Denmark,Sports News Design Interior Design,64K,instagram,denmark,False,2024,Sports,MAPPED
100,Chris ‘Kubby’ Kubbernus @chriskubby,212K,0.05%,Denmark,Finance Business and Finance Marketing and Advertising Entrepreneur,63.6K,instagram,denmark,False,2024,Knowledge&Info,MAPPED
