rank,name,followers,er,audience_country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
1,Zlatan Ibrahimović @iamzlatanibrahimovic,64300000.0,0.46,Sweden,Fashion and Accessories Auto and Vehicles Soccer,19300000.0,instagram,sweden,False,2024,Sports,MAPPED
2,••Narin’s Beauty•• @narins_beauty,11800000.0,0.18,Sweden,Beauty and Self Care Music,3500000.0,instagram,sweden,False,2024,Beauty&Fashion,MAPPED
3,Zara Larsson @zaralarsson,8500000.0,0.12,Sweden,Entertainment and Music Music Singer Actors,2600000.0,instagram,sweden,False,2024,Music,MAPPED
4,ANNA NYSTRÖM @annanystrom,8300000.000000001,0.39,Sweden,Fitness and Health Fashion and Accessories Modeling,2500000.0,instagram,sweden,False,2024,Sports,MAPPED
5,Maher Zain @maherzainofficial,7100000.0,0.15,Sweden,Entertainment and Music,2100000.0,instagram,sweden,False,2024,Music,MAPPED
6,Avicii @avicii,7000000.0,11.86,Sweden,Music DJ Producers,2100000.0,instagram,sweden,False,2024,Music,MAPPED
7,Khamzat Chimaev @khamzat_chimaev,6000000.0,1.67,Sweden,Sports,1800000.0,instagram,sweden,False,2024,Sports,MAPPED
8,Ninh Dương Lan Ngọc @ninh.duong.lan.ngoc,5400000.0,0.48,Sweden,Beauty and Self Care Product Showcase Celebrity Actors,1600000.0,instagram,sweden,False,2024,Beauty&Fashion,MAPPED
9,Lena Situations @lenamahfouf,4500000.0,5.85,Sweden,Entertainment and Music Arts and Crafts Lifestyle Celebrities,1300000.0,instagram,sweden,False,2024,Music,MAPPED
10,Cedra Ammara @cedras_beauty,3900000.0,7.14,Sweden,Beauty and Self Care Business,1200000.0,instagram,sweden,False,2024,Beauty&Fashion,MAPPED
11,ʙʀɪɴɢ ᴍᴇ ᴛʜᴇ ʜᴏʀɪᴢᴏɴ @bringmethehorizon,3600000.0,0.3,Sweden,Entertainment and Music Music,1100000.0,instagram,sweden,False,2024,Music,MAPPED
12,Kerimcan Durmaz @kerimcandurmaz,3600000.0,1.6,Sweden,Entertainment and Music,1100000.0,instagram,sweden,False,2024,Music,MAPPED
