rank,name,followers,er,audience_country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
1,Dee @deestroying,2500000.0,9.06,Costa Rica,Entertainment and Music Sports Life and Society Soccer,757600.0,instagram,costa-rica,False,2024,Sports,MAPPED
2,BRENDA KELLERMAN @brenda_kellerman,1600000.0,0.25,Costa Rica,Celebrity Actors,485200.0,instagram,costa-rica,False,2024,Entertainment,MAPPED
3,SAVANNAH MONTANO @savmontano,1600000.0,8.74,Costa Rica,Modeling Fashion,484300.0,instagram,costa-rica,False,2024,Beauty&Fashion,MAPPED
4,Grecia 🌊🎙️ @grecia,1500000.0,0.94,Costa Rica,Food Business and Finance Music Actors,455100.0,instagram,costa-rica,False,2024,Knowledge&Info,MAPPED
5,Laura Marcela De León Céspedes @lauradeleonc,1500000.0,0.6,Costa Rica,Entertainment and Music Fashion and Accessories Actors Journalists,443600.0,instagram,costa-rica,False,2024,Beauty&Fashion,MAPPED
6,Millions | Manifesting | Magic @reganhillyer,1100000.0,1.29,Costa Rica,Education Finance Business and Finance Celebrity,330900.0,instagram,costa-rica,False,2024,Knowledge&Info,MAPPED
7,ROSARIO @alejandrosario,1000000.0,4.88,Costa Rica,,304600.0,instagram,costa-rica,False,2024,,
8,Melissa Mora 🇨🇷 @melissamoraoficial,1000000.0,0.19,Costa Rica,Entertainment and Music Fashion and Accessories Actors Modeling,300100.0,instagram,costa-rica,False,2024,Beauty&Fashion,MAPPED
9,Costa @costaokis,872100.0,0.22,Costa Rica,Entertainment and Music Acting and Drama Marketing and Advertising Actors,261600.00000000003,instagram,costa-rica,False,2024,Knowledge&Info,MAPPED
10,DARIANKA @darianka,857600.0,2.62,Costa Rica,Fashion and Accessories Lifestyle Modeling,257300.0,instagram,costa-rica,False,2024,Beauty&Fashion,MAPPED
11,𝑲𝒆𝒚𝒍𝒂 𝑺𝒂𝒏𝒄𝒉𝒆𝒛 @keysg,850600.0,1.17,Costa Rica,Fashion and Accessories family Marketing and Advertising Actors,255200.0,instagram,costa-rica,False,2024,Beauty&Fashion,MAPPED
12,María José Naranjo @majonaranjo27,643000.0,0.78,Costa Rica,Beauty and Self Care Actors Virtualization,192900.0,instagram,costa-rica,False,2024,Beauty&Fashion,MAPPED
13,Johanna Solano @johasolano,642500.0,1.29,Costa Rica,Outdoor Activity Fitness and Health Animals Actors,192700.0,instagram,costa-rica,False,2024,Sports,MAPPED
14,Santiago Saez @santiagosaez_,601000.0,2.38,Costa Rica,Entertainment and Music Actors Music,180300.0,instagram,costa-rica,False,2024,Music,MAPPED
15,@andreasua00,594900.0,0.2,Costa Rica,,178500.0,instagram,costa-rica,False,2024,,
16,Karla Allen @karlaallenn,587400.0,0.2,Costa Rica,Travel Fashion Photography,176200.0,instagram,costa-rica,False,2024,Beauty&Fashion,MAPPED
