#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
85,Painter_Isse @painter_isse,249K,-,Norway,Arts and Crafts Automotive,74.7K
86,Gucciflako @mr.abbosi,241.1K,0.4%,Norway,,72.3K
87,Andrea @andreaurh,240.9K,-,Norway,,72.3K
88,weldhub @weldhub2.0,239.5K,-,Norway,,71.9K
89,Edda @eddlon,235.5K,-,Norway,Animals,70.7K
90,Bernie Bergan @berniebergan,232.4K,-,Norway,,69.7K
91,Karoline Krøvel @karokul,229.9K,-,Norway,Fashion and Accessories,69K
92,Bread By Elise @breadbyelisecom,225.6K,0.6%,Norway,Food Product Education,67.7K
93,SALKE ONE @salkeone,225.3K,-,Norway,,67.6K
94,Marius! @marius_2008_,222.4K,-,Norway,,66.7K
95,Maren YS🧋 @mysismys,221K,-,Norway,Entertainment and Music,66.3K
96,Reimar Berge @reimarito,216.6K,0.5%,Norway,,65K
97,Nalla @valhallangel,213.8K,-,Norway,,64.1K
98,Liv Gravdahl @hurryliv,212.5K,-,Norway,Home and Garden,63.8K
99,Sabina Marthinsen @sabinaa123456,210.1K,-,Norway,Animals,63K
100,Christian Wedoy @christianwedoy,209.2K,-,Norway,Entertainment and Music,62.8K
