#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
71,Stian Blipp @stianblipp,339.9K,0.92%,Norway,Entertainment and Music,102K
72,CECILIE FLØTRE @fashionluxuries,334.2K,0.02%,Norway,Fashion and Accessories,100.2K
73,ᚠᛖᚾᚱᛁᚱ | Fenris from Norway @fenris_the_vikingdog,332.9K,10.43%,Norway,Animals Pets Nature & Outdoors Animals & Pets,99.9K
74,Arunya Guillot @arunyaguillot,332.8K,1.56%,Norway,Entertainment and Music,99.8K
75,Maria Rosaria® @mariarosariadalmontereal,330.8K,0.73%,Norway,Arts and Crafts,99.2K
76,Ellinor Furu @ellishjem,321.1K,0.46%,Norway,Home and Garden,96.3K
77,Stale Sandbech @stalesandbech,320.7K,1.9%,Norway,,96.2K
78,S U Z A N N E S V A N E V I K 🦄 @suzannesvanevik,320.4K,0.35%,Norway,Fitness and Health Outdoor Activity Coaching Training,96.1K
79,Kristin Emilie Nordvik @kristinemilien,318.6K,7.81%,Norway,Fashion and Accessories,95.6K
80,Beela @beelaqur,316.5K,4.31%,Norway,Fashion and Accessories,95K
81,Thomas Lotter @lotter_live,309.6K,0.33%,Norway,Travel Food and Drink,92.9K
82,Emelie Forsberg @tinaemelie,309K,3%,Norway,,92.7K
83,Suleman Malik @sulllyquick,303.2K,3.88%,Norway,,90.9K
84,thomas Sankara @thomas_sankara2,301.3K,0.3%,Norway,,90.4K
85,Cara Belle 🦋 @officialcarabelle,300.4K,3.9%,Norway,,90.1K
86,Caroline Berg Eriksen @carolinebergeriksenno,299.7K,0.55%,Norway,family Fitness and Health Journalists,89.9K
87,H.K.H Mette-Marit @crownprincessmm,298.8K,11.6%,Norway,Design Interior Design,89.6K
88,Jan Olav Baustad @thelovelyhorrorshow,297.5K,1.79%,Norway,,89.2K
89,MARNA HAUGEN @marnahaugen,295.3K,0.9%,Norway,Design Interior Design,88.6K
90,Tussetroll and Tingeling 🇳🇴 Oslo 🇳🇴 Norway @tussetroll_and_tingeling,293.2K,0.77%,Norway,Entertainment and Music family Parenting Dogs,88K
91,"Tiara, Luna & Lizzie @mainecoonqueens",289.2K,1.33%,Norway,Animals Pets Home and Garden,86.8K
92,GHOST @ghost_the_samoyed,286.7K,12.79%,Norway,Animals Pets,86K
93,𝐎𝐦𝐚𝐫 𝐇𝐚𝐤𝐢𝐦𝐢 @o.hstudio,284.9K,0.33%,Norway,Beauty and Self Care Medical Health Events Portraits,85.5K
94,Jennie Sofie @jenniesofie,279.2K,1.74%,Norway,Beauty and Self Care Fashion and Accessories News Design,83.7K
95,John Arne Riise @jariiseofficial,277.9K,14.03%,Norway,Sports Education Coaching Training,83.4K
96,A N N I J O R @annijor,275.7K,0.85%,Norway,Fashion and Accessories Arts and Crafts family Celebrity,82.7K
97,Lousiana Arild Faaberg @lousianafaaberg,274.6K,0.86%,Norway,Fitness and Health Yoga,82.4K
98,Torstein @torsteinhorgmo,273.7K,1.85%,Norway,Outdoor Activity Sports Snowboarding Ski,82.1K
99,Alexander Sørloth @asorloth,272.4K,7.12%,Norway,Sports Personal Finance Soccer,81.7K
100,Tiril Eckhoff @tirileckhoff,271.1K,7.79%,Norway,Sports News Design Interior Design,81.3K
