#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
1,Yamila Ruíz @yamilaruiz_py,4.5M,-,Paraguay,,1.4M
2,Sandra Ramirez @sandrit95,897.9K,0.2%,Paraguay,,269.4K
3,WLWPARAGUAY @wlwparaguay,839.8K,-,Paraguay,,251.9K
4,La Sole'i 🐒 @shuliriquelme22,831.7K,-,Paraguay,,249.5K
5,Ayealfonsopy @ayealfonsopy,688.8K,-,Paraguay,,206.6K
6,Ariel Gomez @arielgomezpy,678.5K,0.9%,Paraguay,Arts and Crafts,203.6K
7,Ajenjo @celia.ortiz69,642.7K,-,Paraguay,,192.8K
8,Paola Revelli @paolarevelli,630.8K,-,Paraguay,,189.2K
9,Mónica Leguizamón @monileguiii,619.7K,-,Paraguay,,185.9K
10,Gaby Ovelar @gabyovemed,610.3K,-,Paraguay,,183.1K
11,Valle Sosa732 @vallesosa23,567.6K,-,Paraguay,,170.3K
12,Lᴀᴜᴛʏ Arce @lauty_arce,564.1K,-,Paraguay,,169.2K
13,lizita dos santos554 @lizitadossantos55,560.6K,-,Paraguay,,168.2K
14,Chennytv @charamtv,539.6K,-,Paraguay,,161.9K
15,apia.py @apia.py,534.2K,-,Paraguay,,160.3K
16,ANA MARIA POLO ❤ @casocerrad2,512K,-,Paraguay,,153.6K
17,Felipe mi flaco💘✨ @felipemilugarseguro,479.2K,-,Paraguay,,143.8K
18,Andersonic @andersonic_play,477.7K,-,Paraguay,Entertainment and Music Games Funny,143.3K
19,Nicolasa rikelme oficial @nicol.rikelme,461K,-,Paraguay,,138.3K
20,Ruth Aide Alfonzo @ruthaidealfonzo,459.5K,-,Paraguay,Beauty and Self Care,137.9K
21,tamiigonnz_ @tamiigonnz_,459.2K,-,Paraguay,,137.8K
22,nathanseastrand @nathanseastrand,430.9K,-,Paraguay,,129.3K
23,Jazmín Acevedo🇵🇾 @acevedo_jaz,426.1K,-,Paraguay,,127.8K
24,Marilina @marilina_oficial,421.8K,0.1%,Paraguay,,126.5K
25,Camii Daspett @camiidaspett,420.6K,-,Paraguay,,126.2K
26,yessicaalonso @yessicaalonso4,416.1K,-,Paraguay,,124.8K
