#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
1,Shopping China Importados @shoppingchinaimportados,67.1K,0.03%,Paraguay,Product Showcase,20.1K
2,ABC Digital @abcdigital,44.1K,0.21%,Paraguay,News & Media,13.2K
3,Chenny Tv @chennytv,32.8K,2.41%,Paraguay,Entertainment & Music,9.8K
4,Diario Última Hora @ultimahorapy,29.9K,0.04%,Paraguay,Arts & Crafts Entertainment & Music Education Fashion & Accessories,9K
5,Dani lacomadrepy @lacomadrepy,29.1K,0.58%,Paraguay,,8.7K
6,Telefuturo @telefuturo,26.2K,0.14%,Paraguay,Entertainment & Music News & Media,7.9K
7,Domingo Ariel Delgadillo Cabrera @arieldelgadillo_09,22.3K,2.61%,Paraguay,,6.7K
8,Renato Prono @renatoprono,21.6K,1.28%,Paraguay,Sports,6.5K
9,Santiago Peña @santipenapy,18K,0.13%,Paraguay,Finance,5.4K
10,Ana Paula Cespedes | Pilot 👩🏻‍✈️ @anapaulacespedes,16.3K,0.33%,Paraguay,Outdoor Activity,4.9K
11,Tigo Sports @tigosportspy,15.3K,-,Paraguay,Sports,4.6K
12,LG IMPORTADOS @lgimportadospyy,15.3K,0.14%,Paraguay,Product Showcase,4.6K
13,Men - Tendencia Masculina® @menparaguay,15.2K,0.12%,Paraguay,Fashion & Accessories,4.6K
14,Sentimiento Azulgrana @sentimientoazulgrana,15.2K,0.29%,Paraguay,Sports,4.5K
15,María Laura Olitte @laolitte8,13.2K,0.16%,Paraguay,Entertainment & Music,4K
16,G5Pro @g5pro,12.8K,0.29%,Paraguay,Entertainment & Music,3.8K
17,Mónica Leguizamón @monileguii,10.6K,0.26%,Paraguay,,3.2K
18,ANA RIOS ❤️✨ @anariospy,10.6K,0.17%,Paraguay,Entertainment & Music,3.2K
19,Andrea Quattrocchi @andrequattrocchi,9.3K,0.25%,Paraguay,Acting & Drama Entertainment & Music Romance & Wedding,2.8K
20,Monalisa Paraguay @monalisaparaguay,9K,0.04%,Paraguay,Fashion & Accessories,2.7K
21,CINEMARK PARAGUAY @cinemarkpy,8.9K,0.52%,Paraguay,Entertainment & Music Travel,2.7K
22,Juan Cáceres Troche @juanctpy,8.9K,0.4%,Paraguay,Travel,2.7K
23,SAX DEPARTMENT STORE @saxdepartment,8.8K,0.09%,Paraguay,Fashion & Accessories Luxury Shopping,2.7K
24,Leo Rivas @leeorivas,8.6K,1.06%,Paraguay,Entertainment & Music,2.6K
25,Matheus Costa @maatheuscosta,8.2K,0.16%,Paraguay,Acting & Drama,2.4K
26,Marilaura @euemcasa,8K,0.56%,Paraguay,Home & Garden,2.4K
27,Tigo Paraguay @tigoparaguay,7.9K,0.39%,Paraguay,,2.4K
28,Bruna Salinas @brunitasalinas,7.3K,0.67%,Paraguay,Entertainment & Music,2.2K
