rank,name,followers,er,country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
1,Хабиб Нурмагомедов @khabib_nurmagomedov,36.6M,0.94%,Russia,Mixed martial arts Sports,11M,instagram,russia,False,2024,Sports,MAPPED
2,ГУСЕЙН ГАСАНОВ @gusein.gasanov,28.1M,1.91%,Russia,Music Video Blogger,8.4M,instagram,russia,False,2024,Music,MAPPED
3,Olga Buzova @buzova86,24.1M,0.31%,Russia,Entertainment and Music Music Celebrity TV Host,7.2M,instagram,russia,False,2024,Music,MAPPED
4,irina shayk @irinashayk,23.4M,1.31%,Russia,Fashion and Accessories Modeling Public Figure,7M,instagram,russia,False,2024,Beauty&Fashion,MAPPED
5,Ксения Бородина @borodylia,21.1M,0.45%,Russia,Celebrity TV Host,6.3M,instagram,russia,False,2024,Entertainment,MAPPED
6,Anton Tregubov @caviarmagnat,18.4M,3.41%,Russia,Finance Product Education,5.5M,instagram,russia,False,2024,Knowledge&Info,MAPPED
7,НАСТЯ ИВЛЕЕВА @_agentgirl_,18.1M,1.23%,Russia,Entertainment and Music Fashion and Accessories Home and Garden TV Host,5.4M,instagram,russia,False,2024,Beauty&Fashion,MAPPED
8,Андрей Золотов 🚀 SMM | PR | Блогер Москва Дубай @zolotov.producer,18M,0.36%,Russia,Celebrity Entertainment and Music,5.4M,instagram,russia,False,2024,Music,MAPPED
9,Samoylova Oxana @samoylovaoxana,15.8M,3.96%,Russia,Beauty and Self Care Lifestyle Moms,4.7M,instagram,russia,False,2024,Beauty&Fashion,MAPPED
10,Павел Воля | Pavel Volya @pavelvolyaofficial,15.3M,0.17%,Russia,Entertainment and Music Fashion and Accessories Celebrity Comedy,4.6M,instagram,russia,False,2024,Beauty&Fashion,MAPPED
11,Михаил Литвин @mikhail_litvin,14.8M,4.74%,Russia,Video Blogger,4.4M,instagram,russia,False,2024,UNMAPPED,UNMAPPED
12,Егор Крид @egorkreed,14.6M,0.98%,Russia,Entertainment and Music Music Singer,4.4M,instagram,russia,False,2024,Music,MAPPED
13,Михаил Галустян Galustyan @m_galustyan,14.6M,0.12%,Russia,Entertainment and Music Celebrity Humor,4.4M,instagram,russia,False,2024,Music,MAPPED
14,Настасья СамбурскАя @samburskaya,12.3M,0.4%,Russia,Entertainment and Music Acting and Drama Celebrity Actors,3.7M,instagram,russia,False,2024,Music,MAPPED
