#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
1,Mohamed Salah @mosalah,63.5M,1.37%,Egypt,Sports,19M
2,Tamer Hosny @tamerhosny,32.3M,0.27%,Egypt,Entertainment and Music Celebrity Singer Music,9.7M
3,Mohamed Ramadan @mohamedramadanws,30.7M,0.04%,Egypt,Entertainment and Music Actors,9.2M
4,Amr Diab @amrdiab,23.9M,0.07%,Egypt,Entertainment and Music Music Singer Songwriting,7.2M
5,Yasmine Sabri @yasmine_sabri,21.6M,0.77%,Egypt,Acting and Drama Actors Lifestyle,6.5M
6,Hannah El-Zahed @hannahelzahed,20.2M,1.26%,Egypt,Entertainment and Music Modeling,6.1M
7,Ahmed Helmy @ahmedhelmy,18.3M,0.37%,Egypt,Entertainment and Music Celebrity Lifestyle Actors,5.5M
8,هيفاء حسوني Haifa Hassony @haifa_hassony,17.2M,0.93%,Egypt,Entertainment and Music Modeling,5.1M
9,Donia Samir Ghanem @donia.samir.ghanem,15.1M,0.44%,Egypt,Entertainment and Music family Celebrity Actors,4.5M
10,Rania Ibrahem | رانيا ابراهيم @rania_world,13.4M,0.86%,Egypt,Fashion and Accessories Romance and Wedding,4M
11,Ayten Amer @aytenamer,12.9M,0.15%,Egypt,Acting and Drama Celebrity Music Actors,3.9M
12,Heba Magdi @heba_magdi,12.9M,0.42%,Egypt,Acting and Drama Celebrity Music Actors,3.9M
13,Ramez Galal @ramezgalalac,12.6M,0.63%,Egypt,Celebrity Art Actors,3.8M
14,Mohamed Hamaki @hamaki,12.4M,0.23%,Egypt,Entertainment and Music Music Singer,3.7M
15,Sherine Abdel-Wahab @sherine,12.2M,1.43%,Egypt,Celebrity Singer Music Actors,3.6M
16,Mohamed Emam • محمد إمام @mohamedemam,12M,0.98%,Egypt,Entertainment and Music Celebrity Actors Modeling,3.6M
17,Dina Elsherbiny @dinaelsherbinyy,11.1M,0.64%,Egypt,Celebrity Modeling,3.3M
18,Kinda Alloush كندة علوش. @kindaalloush,10.8M,0.32%,Egypt,Acting and Drama Celebrity Modeling Actors,3.2M
19,Ghada Abdelrazek @ghadaabdelrazek,10.7M,0.15%,Egypt,Celebrity Actors Modeling Music,3.2M
20,Al Ahly SC @alahlyegypt,10.1M,0.81%,Egypt,Sports Entertainment and Music Soccer,3M
21,𝓜𝓪𝓲 𝓔𝔃𝔃 𝓔𝓵𝓭𝓲𝓷 @maiezzeldin,10.1M,0.69%,Egypt,Acting and Drama Celebrity,3M
22,Ramadan Sobhy @ramadansobhi51,10M,0.2%,Egypt,Soccer,3M
23,Amy Samir Ghanem @amysamirghanem,8.9M,0.88%,Egypt,Actors,2.7M
24,محمد ابوتريكة @aboutrikamohammed,8.7M,3%,Egypt,Sports Soccer,2.6M
25,Mostafa Khater @moustfakhater,8.6M,0.17%,Egypt,Celebrity Actors,2.6M
26,نـور الـغندور @nour,8.6M,0.97%,Egypt,Celebrity Actors,2.6M
27,علي الخالدي _ Ali alkalede @alialkalede,8.5M,0.51%,Egypt,Entertainment and Music Home and Garden,2.6M
28,Mohamed Henedy @henedythereal,8.4M,0.66%,Egypt,Entertainment and Music Celebrity Modeling,2.5M
29,Mona Zaki @monazakiofficial,8.1M,1.34%,Egypt,Acting and Drama Celebrity Dogs Modeling,2.4M
30,Hassan El Raddad @hassanelraddad,8.1M,0.89%,Egypt,Entertainment and Music Parenting Actors,2.4M
31,Nelly Karim @nellykarim_official,7.9M,0.12%,Egypt,Entertainment and Music family Celebrity Actors,2.4M
