rank,name,followers,er,audience_country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
1,Spinnin' Records @UCpDJl2EmP7Oh90Vylx0dZtA,29700000.0,,Netherlands,,8900000.0,youtube,netherlands,False,2024,,
2,Martin Garrix @UC5H_KXkPbEsGs0tFt8R35mA,14400000.0,,Netherlands,,4300000.0,youtube,netherlands,False,2024,,
3,Trap City @UC65afEgL62PGFWXY7n6CUbA,14100000.0,,Netherlands,Music,4200000.0,youtube,netherlands,False,2024,Music,MAPPED
4,NikkieTutorials @UCzTKskwIc_-a0cGvCXA848Q,13900000.0,2.0,Netherlands,,4200000.0,youtube,netherlands,False,2024,,
5,أترو/Atro @UCjf3ZSi7xMu8O9frZZ8FEGg,12800000.0,0.2,Netherlands,,3800000.0,youtube,netherlands,False,2024,,
6,SuperbLyrics @UCy9zjfGD_LGnfaz27K5pvnw,6400000.0,,Netherlands,Music,1900000.0,youtube,netherlands,False,2024,Music,MAPPED
7,Silo Entertainment @UCo8q1BVz59Yepk1QPGKLElA,5900000.0,,Netherlands,Celebrity,1800000.0,youtube,netherlands,False,2024,Entertainment,MAPPED
8,Saskia's Dansschool @UCOiFUE8BrJaAje9IlSmzCtg,5700000.0,,Netherlands,,1700000.0,youtube,netherlands,False,2024,,
9,Emma Heesters @UCnM_Dh_3p-m3M-1tF0E9Cjw,5700000.0,4.2,Netherlands,,1700000.0,youtube,netherlands,False,2024,,
10,Armin van Buuren @UCu5jfQcpRLm9xhmlSd5S8xw,5400000.0,,Netherlands,,1600000.0,youtube,netherlands,False,2024,,
11,Hardwell @UCPT5Q93YbgJ_7du1gV7UHQQ,5100000.0,0.1,Netherlands,,1500000.0,youtube,netherlands,False,2024,,
12,Armada Music TV @UCGZXYc32ri4D0gSLPf2pZXQ,5000000.0,,Netherlands,,1500000.0,youtube,netherlands,False,2024,,
13,Fundy @UCCE5NVlm0FhbunMMBT48WAw,4300000.0,,Netherlands,,1300000.0,youtube,netherlands,False,2024,,
14,DTS TRADER @UC-ZrKLhOyohhDYm_0HGRR_A,3900000.0,0.3,Netherlands,,1200000.0,youtube,netherlands,False,2024,,
15,Pick Up Limes @UCq2E1mIwUKMWzCA4liA_XGQ,3800000.0,0.5,Netherlands,,1200000.0,youtube,netherlands,False,2024,,
16,ProjectJamesify @UCwCj-mTphfnjBcRag6MEM2A,3600000.0,,Netherlands,Video Gaming,1100000.0,youtube,netherlands,False,2024,Tech&Gaming,MAPPED
