rank,name,followers,er,audience_country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
1,Memphis Depay @memphisdepay,17000000.0,1.06,Netherlands,Sports Soccer,5100000.0,instagram,netherlands,False,2024,Sports,MAPPED
2,Martin Garrix @martingarrix,15600000.0,1.29,Netherlands,Entertainment and Music DJ Music Producers,4700000.0,instagram,netherlands,False,2024,Music,MAPPED
3,Frenkie de Jong @frenkiedejong,12800000.0,0.1,Netherlands,Sports,3900000.0,instagram,netherlands,False,2024,Sports,MAPPED
4,Max Verstappen @maxverstappen1,11500000.0,3.69,Netherlands,Sports Auto and Vehicles Racing,3500000.0,instagram,netherlands,False,2024,Sports,MAPPED
5,Hakim Ziyech @hziyech,10600000.0,8.53,Netherlands,Sports Soccer Modeling,3200000.0,instagram,netherlands,False,2024,Sports,MAPPED
6,Doutzen Kroes @doutzen,8700000.0,0.39,Netherlands,Fashion and Accessories Modeling,2600000.0,instagram,netherlands,False,2024,Beauty&Fashion,MAPPED
7,AFC Ajax @afcajax,8400000.0,0.3,Netherlands,Sports Soccer,2500000.0,instagram,netherlands,False,2024,Sports,MAPPED
8,Romee Strijd @romeestrijd,8300000.000000001,0.83,Netherlands,family Beauty and Self Care Modeling Fashion Model,2500000.0,instagram,netherlands,False,2024,Beauty&Fashion,MAPPED
9,Negin Mirsalehi @negin_mirsalehi,7200000.0,0.14,Netherlands,Beauty and Self Care Fashion and Accessories Business and Finance Styling,2200000.0,instagram,netherlands,False,2024,Beauty&Fashion,MAPPED
10,Georginio (Gini) Wijnaldum @gwijnaldum,6100000.0,1.04,Netherlands,Sports Music,1800000.0,instagram,netherlands,False,2024,Sports,MAPPED
11,•Melisa Aslı Pamuk• @melisapamuk,5400000.0,3.09,Netherlands,Beauty and Self Care Fashion and Accessories Celebrity Actors,1600000.0,instagram,netherlands,False,2024,Beauty&Fashion,MAPPED
12,Xavi Simons @xavisimons,5300000.0,5.59,Netherlands,Sports Soccer,1600000.0,instagram,netherlands,False,2024,Sports,MAPPED
13,Robin van Persie @robinvanpersie,5100000.0,1.1,Netherlands,Sports,1500000.0,instagram,netherlands,False,2024,Sports,MAPPED
14,Armin van Buuren @arminvanbuuren,4300000.0,0.53,Netherlands,Entertainment and Music Modeling,1300000.0,instagram,netherlands,False,2024,Beauty&Fashion,MAPPED
15,Jutta Leerdam @juttaleerdam,4200000.0,3.31,Netherlands,Sports Modeling,1300000.0,instagram,netherlands,False,2024,Sports,MAPPED
16,Diya Mukherjee @diya_mukherjee_official_,4099999.9999999995,1.06,Netherlands,Beauty and Self Care Fashion and Accessories,1200000.0,instagram,netherlands,False,2024,Beauty&Fashion,MAPPED
17,YOLANDA @yolanda.hadid,3800000.0,1.67,Netherlands,Beauty and Self Care Fashion and Accessories family Moms,1100000.0,instagram,netherlands,False,2024,Beauty&Fashion,MAPPED
18,Wim Hof @iceman_hof,3500000.0,0.8,Netherlands,Fitness and Health News Coaching Health,1000000.0,instagram,netherlands,False,2024,Sports,MAPPED
19,Lacrim @officielacrim,3000000.0,1.19,Netherlands,Entertainment and Music Music,915000.0,instagram,netherlands,False,2024,Music,MAPPED
20,Badr Hari @badrhariofficial,3000000.0,0.35,Netherlands,Sports Gym Coaching,898100.0,instagram,netherlands,False,2024,Sports,MAPPED
21,Donny van de Beek @donnyvdbeek,2900000.0,4.51,Netherlands,Sports,864500.0,instagram,netherlands,False,2024,Sports,MAPPED
22,Sophie van Oostenbrugge @gainsbybrains,2400000.0,0.42,Netherlands,Fitness and Health Training Coaching,723600.0,instagram,netherlands,False,2024,Sports,MAPPED
23,Don Diablo @dondiablo,2300000.0,1.16,Netherlands,Entertainment and Music Music DJ Producers,675600.0,instagram,netherlands,False,2024,Music,MAPPED
