#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
1,Danna Paola @dannapaola,34.3M,1.23%,Mexico,Public Figure,10.3M
2,Luisillo El Pillo @luisitocomunica,33.6M,4.49%,Mexico,Entertainment and Music Funny Actors Music,10.1M
3,JD PANTOJA 🇲🇽 @juandediospantoja,24M,2.64%,Mexico,Actors Music Singer,7.2M
4,domelipa @domelipa,23.4M,2.46%,Mexico,Entertainment and Music,7M
5,Eugenio Derbez @ederbez,19.9M,0.24%,Mexico,Entertainment and Music,6M
6,GERMAN @germangarmendia,17.9M,6.82%,Mexico,Entertainment and Music Actors Writers Comedy,5.4M
7,KAROL SEVILLA @karolsevillaofc,17.2M,0.83%,Mexico,Entertainment and Music Celebrity Actors Modeling,5.2M
8,BADABUN @badabun,17M,-,Mexico,Entertainment and Music News & Politics,5.1M
9,Saul Alvarez @canelo,16.8M,1.92%,Mexico,Sports Product Showcase Finance Boxing,5M
10,Kenia Os @keniaos,16.7M,3.6%,Mexico,Beauty and Self Care Video Blogger,5M
11,Manelyk Gonzalez @manelyk_oficial,16.5M,1.1%,Mexico,Fashion and Accessories Entertainment and Music Marketing and Advertising Actors,5M
12,Angelique Boyer @angeliqueboyer,15.9M,3.02%,Mexico,Entertainment and Music Fashion and Accessories Actors TV Shows,4.8M
13,Yanet Garcia 🇲🇽 @iamyanetgarcia,14.8M,0.85%,Mexico,Celebrity Fitness Modeling Actors,4.4M
14,Dulce Maria @dulcemaria,13.7M,0.87%,Mexico,Entertainment and Music Actors,4.1M
15,Maite Perroni Beorlegui @maiteperroni,13.7M,1.42%,Mexico,Entertainment and Music Celebrity Actors Music,4.1M
16,Juanpa Zurita 2 @juanpa,13M,0.44%,Mexico,Entertainment and Music Food Celebrity Lifestyle,3.9M
17,MONT @mont.pantoja,12.7M,0.09%,Mexico,Fashion and Accessories Marketing and Advertising,3.8M
18,𝔸 𝕀 𝕊 𝕃 𝕀 ℕ ℕ 𝕕 𝕖 𝕣 𝕓 𝕖 𝕫 @aislinnderbez,12.6M,0.38%,Mexico,Entertainment and Music Celebrity Actors Modeling,3.8M
19,Tyler Blackburn @tylerjblackburn,11.6M,0.25%,Mexico,Music Lifestyle Singer Actors,3.5M
20,Santa Fe Klan @santa_fe_klan_473,11.5M,1.68%,Mexico,Entertainment and Music Music,3.4M
21,Franco Escamilla @francoescamillaoficial,11.1M,0.27%,Mexico,Entertainment and Music Actors,3.3M
22,GalileaMontijo @galileamontijo,10.8M,0.24%,Mexico,Fashion and Accessories family Actors Journalists,3.2M
23,Yuliett Torres @yuliett.torres,10.2M,0.56%,Mexico,,3.1M
24,Celia Lora @celi_lora,10.2M,1.32%,Mexico,Fashion Modeling Publishing,3.1M
25,Ignacia Hernandez👑 @ignaciaa_antonia,10.1M,0.56%,Mexico,Fashion and Accessories Actors,3M
26,Kate del Castillo @katedelcastillo,10.1M,0.18%,Mexico,Actors,3M
27,Vegas Dave 🏈⚾️🏀🏒 @itsvegasdave,9.9M,1.1%,Mexico,Sports Finance Auto and Vehicles Business and Finance,3M
28,Christian Nodal 🇲🇽 🌵💚 @nodal,9.7M,2.26%,Mexico,Music,2.9M
29,Lesslie Polinesia @ppteamlesslie,9.7M,6.26%,Mexico,family Fashion and Accessories Actors Modeling,2.9M
30,Tio Tequila @adekunlegold,9.6M,0.42%,Mexico,Entertainment and Music Music Entertainment Singer,2.9M
31,Babo Cartel de santa @babo_cartel,9.6M,3.39%,Mexico,Music Piercing,2.9M
32,Karely Ruiz @karelyruiz,9.4M,4.8%,Mexico,Fashion and Accessories,2.8M
33,Jimena V. Sanchez @jimenasanchezmx,9.2M,0.24%,Mexico,Entertainment and Music Sports Actors,2.8M
