rank,name,followers,er,country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
1,Khabane Lame @khaby00,79.7M,1.17%,Italy,Entertainment and Music Funny Education Life and Society,23.9M,instagram,italy,False,2024,Knowledge&Info,MAPPED
2,Juventus @juventus,60.4M,0.2%,Italy,Sports Soccer Sports Team Creators & Celebrities,18.1M,instagram,italy,False,2024,Sports,MAPPED
3,Chiara Ferragni ✨ @chiaraferragni,29.2M,2.92%,Italy,Fashion and Accessories Business and Finance Public Figure Creators & Celebrities,8.8M,instagram,italy,False,2024,Beauty&Fashion,MAPPED
4,Gianluca Vacchi @gianlucavacchi,22.5M,1.31%,Italy,Entertainment and Music Parenting Entrepreneur,6.8M,instagram,italy,False,2024,Music,MAPPED
5,Valentino Rossi @valeyellow46,15.8M,0.9%,Italy,Sports Racing Riders Motorcycle Racing,4.7M,instagram,italy,False,2024,Sports,MAPPED
6,AC Milan @acmilan,14.8M,0.66%,Italy,Sports Soccer,4.4M,instagram,italy,False,2024,Sports,MAPPED
7,Scuderia Ferrari @scuderiaferrari,13.9M,0.93%,Italy,Auto and Vehicles Sports Personal Finance Racing,4.2M,instagram,italy,False,2024,Sports,MAPPED
8,Rodrigo De Paul @rodridepaul,12.8M,9.17%,Italy,,3.8M,instagram,italy,False,2024,NA,NA
9,Mr P @peterpsquare,12.3M,0.15%,Italy,Entertainment and Music Business and Finance Music,3.7M,instagram,italy,False,2024,Knowledge&Info,MAPPED
10,Donatella Versace @donatella_versace,11.8M,0.86%,Italy,Fashion and Accessories Fashion Design Artist Creators & Celebrities,3.5M,instagram,italy,False,2024,Beauty&Fashion,MAPPED
11,Mario Balotelli Barwuah 🇬🇭+🇮🇹=⚽️ @mb459,11.3M,1.56%,Italy,Soccer Sports,3.4M,instagram,italy,False,2024,Sports,MAPPED
12,Gianluigi Buffon @gianluigibuffon,11M,1.91%,Italy,Sports Soccer,3.3M,instagram,italy,False,2024,Sports,MAPPED
