#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
1,Netflix Latinoamérica @netflixlat,1.8M,0.21%,Chile,Entertainment & Music,543.2K
2,Meganoticias @meganoticiascl,183.7K,0.42%,Chile,News,55.1K
3,Pancho Saavedra @franciscosaavedr,117.7K,0.26%,Chile,Travel Entertainment & Music,35.3K
4,T13 @teletrece,111.9K,0.06%,Chile,Entertainment & Music,33.6K
5,BioBioChile @biobiochile,106.2K,0.08%,Chile,News,31.9K
6,Sebastian Silva @jsebasmusic,105.5K,0.28%,Chile,Entertainment & Music Acting & Drama,31.7K
7,@PIOLAMEMES🇨🇱 @piolamemes,95.4K,2.96%,Chile,Funny,28.6K
8,❤️🧒🏻👧🏼Jorge @jorgitovaldivia,87.2K,0.25%,Chile,,26.2K
9,CNNChile @cnnchile,80.3K,0.3%,Chile,News,24.1K
10,Yulay @yosoyyulay,72.9K,1.27%,Chile,Product Showcase,21.9K
11,Sur de Chile 🗻 Travel | Nature | Invierno 🌧️ @surdechile,69.2K,0.99%,Chile,Nature Travel,20.8K
12,Diego Urrutia Barra @diegourrutiabarra,68.5K,1.28%,Chile,Entertainment & Music Funny,20.5K
13,Descuentos Rata 🐭 @descuentosrata,54.3K,0.02%,Chile,Finance Product Showcase,16.3K
14,Camila Vallejo Dowling @camilantoniamaranta,52.8K,0.52%,Chile,Education,15.8K
15,CHV Noticias @chvnoticias,49.2K,0.14%,Chile,News,14.8K
16,Kaiser 🇨🇱 @kaiseroficial,48.9K,0.19%,Chile,Product Showcase,14.7K
17,Radio ADN @adnchile,46.8K,0.04%,Chile,Entertainment & Music,14K
18,Cristián Sánchez B. @crissancheztv,44.1K,0.22%,Chile,Sports Outdoor Activity Product Showcase,13.2K
19,NicoleluliFitness @nicolelulichile,43.6K,0.36%,Chile,Fitness & Health,13.1K
20,The Clinic @theclinic_cl,42.6K,0.13%,Chile,Health Life & Society,12.8K
21,Club Universidad de Chile @udechileoficial,39.2K,1.23%,Chile,Sports Entertainment & Music,11.8K
22,Tienda SP Digital @spdigital,37.6K,0.62%,Chile,Games Education,11.3K
23,Derecho Fácil @derecho_facil,35.9K,0.62%,Chile,Education,10.8K
24,Francisca Paz Carvajal @panchasky,32.8K,0.65%,Chile,Arts & Crafts Food,9.8K
25,Cinemark Chile @cinemarkchile,32K,0.42%,Chile,Entertainment & Music,9.6K
26,Javiera Chomali @1diaparajugar,31.8K,0.18%,Chile,family Education,9.5K
27,Jumbo Chile @jumbochile,31.3K,0.56%,Chile,Product Showcase Entertainment & Music,9.4K
28,pamelitaleiva @pameleiva,30.1K,0.57%,Chile,Funny family,9K
29,Inges Bizama Toledo @ingesman,28.1K,0.49%,Chile,Arts & Crafts,8.4K
30,Diana Bolocco @dianaboloccof,27.6K,0.31%,Chile,,8.3K
31,Andrés Wiese @andreswiese_r,27.2K,0.99%,Chile,Entertainment & Music,8.2K
32,BRUSSELS Heart of Chocolate @brusselschocolates,26.8K,-,Chile,Food,8K
33,Buscalibre @buscalibre,26.8K,0.14%,Chile,Education Product Showcase,8K
34,Adriana Barrientos Oficial @leonabarrientos,26.8K,0.38%,Chile,Pets,8K
35,Teresa Paneque @terepaneque,26.5K,1.13%,Chile,Education Science & Astronomy,8K
36,Gala Caldirola @galadrielcaldirola,25.1K,0.14%,Chile,Fashion & Accessories Beauty & Self Care,7.5K
37,LOS POWER @raulpower,24.9K,0.3%,Chile,,7.5K
38,Perezfecto @perezfecto,24.7K,0.5%,Chile,Arts & Crafts,7.4K
39,LOS POWER 🇨🇱 @gabopower,24.7K,0.29%,Chile,Entertainment & Music,7.4K
40,Teresita Commentz @tcommentz,24.6K,0.07%,Chile,Entertainment & Music Education Photography,7.4K
41,Cinépolis Chile @hoytschile,24.2K,0.18%,Chile,Entertainment & Music,7.3K
42,𝐩𝐫𝐢𝐧𝐜𝐞𝐬𝐚 𝐚𝐥𝐛𝐚 @princesa.alba,23.2K,1.47%,Chile,Entertainment & Music,7K
43,🐞🐜LA BICHARRAKA🐝🕷 @la_bicharraka,22.9K,0.77%,Chile,Food,6.9K
44,El Blog del Decorador @blogdecorador,22.2K,-,Chile,Home & Garden Product Education,6.6K
45,BETO HERNANDEZ @betohernandez88,22.1K,0.11%,Chile,Entertainment & Music,6.6K
46,ᴅᴀᴛᴏꜱ ᴠɪᴀᴊᴇʀᴏꜱ ᴄʜɪʟᴇ @datosviajeroschile,22K,0.45%,Chile,Travel,6.6K
47,C H I L E @eduardoelchile,21.1K,0.35%,Chile,Entertainment & Music,6.3K
48,✨ISA SALINAS✨ @isasalinas_,20.9K,0.9%,Chile,Funny,6.3K
49,Ilonka Obilinovic @ilonqueen,20.4K,0.43%,Chile,Beauty & Self Care,6.1K
50,Ladera Sur 🌎 @laderasur,19.3K,0.41%,Chile,Nature,5.8K
51,Lider @lider_cl,19K,-,Chile,Home & Garden Finance,5.7K
52,Ignacio Sánchez @ignacioo__sanchez,18.8K,1.28%,Chile,Entertainment & Music,5.6K
53,Los40Chile @los40chile,18.8K,0.34%,Chile,Entertainment & Music,5.6K
54,Valparaíso Informa @valparaisoinforma,18.5K,0.45%,Chile,News & Politics,5.6K
55,La Cuarta @lacuartacom,18.4K,0.05%,Chile,Entertainment & Music,5.5K
56,BUFFALO CHILE ® ROPA OUTDOOR 🦬 @buffalo.chile,18.1K,0.09%,Chile,Fashion & Accessories,5.4K
57,Venezolanos en chile @diasporavenezolanaenchile,18.1K,0.22%,Chile,Life & Society,5.4K
58,Centro Gabriela Mistral GAM @centrogam,17.9K,0.11%,Chile,Arts & Crafts,5.4K
59,Sonar @sonarfm,17.8K,0.12%,Chile,Entertainment & Music,5.3K
60,Chile Histórico @chile_historico,17.7K,0.48%,Chile,Education,5.3K
61,Eduardo Fuentes @fuentesilva,17.3K,0.73%,Chile,Entertainment & Music,5.2K
62,Corona Chile @corona_chile,17.2K,0.1%,Chile,Fashion & Accessories,5.2K
63,Chile es Tuyo @chile_estuyo,16.9K,0.35%,Chile,Travel,5.1K
64,Chile Travel @chiletravel,16.8K,-,Chile,Travel,5K
65,𝓒𝓱𝓻𝓲𝓼𝓽𝓮𝓵𝓵 @christell_oficial,16.6K,0.29%,Chile,Entertainment & Music Beauty & Self Care,5K
66,Rock & Pop Chile @rockandpopchile,16.5K,0.62%,Chile,Entertainment & Music,4.9K
67,N a t a l i a D u c o 🇨🇱 OLY @nataliaduco,16.5K,0.54%,Chile,Sports Food,4.9K
68,MATUCANA 100 @matucana100,16K,0.77%,Chile,Arts & Crafts,4.8K
69,Valle Nevado Ski Resort @valle_nevado,16K,0.26%,Chile,Outdoor Activity Travel,4.8K
70,Vamo' a Calmarno @vamoacalmarno.cl,15.8K,0.15%,Chile,Entertainment & Music,4.7K
71,Carretera Austral @carretera_austral,15.4K,0.24%,Chile,Travel,4.6K
72,Nicolas Copano @copano,15.1K,0.5%,Chile,Entertainment & Music,4.5K
73,Maria Dyer A S @achasinaga,15K,0.37%,Chile,Fitness & Health,4.5K
74,Parque Zoológico Buin Zoo @buin_zoo,14.9K,0.12%,Chile,Animals,4.5K
75,Maria Belén @maria__belens,14.9K,0.83%,Chile,Art & Crafts,4.5K
76,La Chancha Vegana @lachanchavegana,14.4K,1.16%,Chile,Food,4.3K
77,Francisca Valenzuela Silva @veganahambrienta,14.3K,0.2%,Chile,Food,4.3K
78,Gabriel Sepúlveda @planettas,14.1K,0.77%,Chile,Animation & Cosplay,4.2K
79,Nicolas Liñan De Ariza @vardoc1,14K,0.81%,Chile,Games,4.2K
80,KIM QUEENLAND @kimqueenland,13.7K,0.15%,Chile,Entertainment & Music,4.1K
81,McDonald's Chile @mcdonalds_cl,13.7K,-,Chile,Food,4.1K
82,Paroro @parororo,13.5K,-,Chile,Arts & Crafts,4K
83,Korean Basic ✨ by Cami y Fran @koreanbasic,13.3K,0.93%,Chile,Entertainment & Music,4K
84,NósnoChile ® Rosi Guimarães @blognosnochile,13.2K,0.18%,Chile,Travel Education,4K
85,Raimundo Alcalde Puga @reyalcalde,13K,0.12%,Chile,Entertainment & Music Romance & Wedding,3.9K
86,Emilia Aguilera | Psicología y crianza @criarsinmorirenelintento,13K,0.66%,Chile,Education,3.9K
87,Lotus @lotuscl,12.9K,0.38%,Chile,Arts & Crafts Entertainment & Music,3.9K
88,Javi🧚🏽 @javiera,12.7K,0.71%,Chile,Arts & Crafts Entertainment & Music,3.8K
89,Tomas Gonzalez @tomasgonzalez1,12.4K,1.64%,Chile,Sports,3.7K
90,Ricardo Nicolas Riesco Delpiano @cato.rd,12.4K,0.44%,Chile,Entertainment & Music,3.7K
91,Cat Lifestyle Chile @catlifestylechile,12.4K,-,Chile,Fashion & Accessories,3.7K
92,SÚBELA @subelaradio,12.2K,0.41%,Chile,Entertainment & Music,3.7K
93,Osvaldo Solorza @guaripola,12.1K,0.2%,Chile,Entertainment & Music,3.6K
94,César Antonio Campos @cesarantoniocampos,11.8K,0.48%,Chile,Entertainment & Music Food,3.5K
95,ᥴꫝꪖꪀ𝕥ꪖꪶ ᧁꪖꪗꪮડꪮ 🧿 @chantalgayoso,11.8K,-,Chile,Entertainment & Music Fashion & Accessories,3.5K
96,Alexis Chen @alexchenchu,11.8K,0.38%,Chile,Fashion & Accessories,3.5K
97,Cami @cmiandrade,11.7K,0.21%,Chile,Beauty & Self Care,3.5K
98,Guillermo Lorca García H. @guillermolorcagarcia,11.6K,1%,Chile,,3.5K
99,www.cadacosaensulugar.cl @cadacosaensulugar_cl,11.6K,0.1%,Chile,Home & Garden,3.5K
100,GUILLE PACHELO @guillepachelo,11.5K,0.22%,Chile,Arts & Crafts,3.5K
