rank,name,followers,er,audience_country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
1,نادي النصر السعودي @alnassr,24300000.0,0.55,Saudi Arabia,,7300000.0,instagram,saudi-arabia,False,2024,,
2,TURKI ALALSHIKH تركي آل الشيخ @turkialalshik,17900000.0,3.08,Saudi Arabia,Celebrity Gym Modeling,5400000.0,instagram,saudi-arabia,False,2024,Sports,MAPPED
3,أحمد الشقيري @ahmadalshugairi,17600000.0,0.41,Saudi Arabia,Education TV Host,5300000.0,instagram,saudi-arabia,False,2024,Knowledge&Info,MAPPED
4,أخبار السعودية @saudinews50,13900000.0,0.1,Saudi Arabia,Education Life and Society News News & Politics,4200000.0,instagram,saudi-arabia,False,2024,Knowledge&Info,MAPPED
5,ميتو الشامسي | Mohammed Shamsi @imeeto,8700000.0,1.88,Saudi Arabia,Entertainment and Music Funny Celebrity Game,2600000.0,instagram,saudi-arabia,False,2024,Music,MAPPED
6,Fifi Abdou @fifiabdouofficial,8500000.0,0.21,Saudi Arabia,Art Modeling,2600000.0,instagram,saudi-arabia,False,2024,Beauty&Fashion,MAPPED
7,thoriq halilintar @thariqhalilintar,7900000.0,1.18,Saudi Arabia,Entertainment and Music Celebrity Video Blogger,2400000.0,instagram,saudi-arabia,False,2024,Music,MAPPED
8,شيمي 🎼. @sheme._.a,6900000.0,0.44,Saudi Arabia,"Music Lifestyle Humor Film, Music & Books",2100000.0,instagram,saudi-arabia,False,2024,Knowledge&Info,MAPPED
9,Aseel | أسيل 🇸🇦 @aseel,6700000.0,0.26,Saudi Arabia,Acting and Drama Beauty and Self Care Celebrity Singer,2000000.0,instagram,saudi-arabia,False,2024,Beauty&Fashion,MAPPED
10,Ola Al Fares ⚖️ عُلا الفارس @olaalfares,6700000.0,0.47,Saudi Arabia,Education,2000000.0,instagram,saudi-arabia,False,2024,Knowledge&Info,MAPPED
11,Top Saudia @mi.2v,6200000.0,0.41,Saudi Arabia,Business and Finance Funny,1900000.0,instagram,saudi-arabia,False,2024,Knowledge&Info,MAPPED
12,سيرج 🔎 @search2news,6000000.0,0.03,Saudi Arabia,,1800000.0,instagram,saudi-arabia,False,2024,,
13,Shraddha Arya @sarya12,5800000.0,2.53,Saudi Arabia,Upskilling Celebrity Actors Modeling,1800000.0,instagram,saudi-arabia,False,2024,Beauty&Fashion,MAPPED
