rank,name,followers,er,audience_country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
1,Shahid @shahid,4300000.0,,Saudi Arabia,Entertainment and Music,1300000.0,tiktok,saudi-arabia,False,2024,Music,MAPPED
2,just sul @justsul,4000000.0,0.1,Saudi Arabia,,1200000.0,tiktok,saudi-arabia,False,2024,,
3,خديجة اشرف @dooj214,3800000.0,,Saudi Arabia,Fashion and Accessories,1100000.0,tiktok,saudi-arabia,False,2024,Beauty&Fashion,MAPPED
4,maya bakhsh family @maya_bakhsh.f,3100000.0,,Saudi Arabia,family,930000.0,tiktok,saudi-arabia,False,2024,Lifestyle,MAPPED
5,أنس الدوسري @bro..anas,3100000.0,1.1,Saudi Arabia,Upskilling,930000.0,tiktok,saudi-arabia,False,2024,Knowledge&Info,MAPPED
6,Anasala Family @anasalafam,3000000.0,0.3,Saudi Arabia,family Entertainment and Music,900000.0,tiktok,saudi-arabia,False,2024,Music,MAPPED
7,هشام باعشن @misho_baeshen,2500000.0,,Saudi Arabia,Food,750000.0,tiktok,saudi-arabia,False,2024,Lifestyle,MAPPED
8,Faisal فيصل السيف @falsaif,2500000.0,,Saudi Arabia,,750000.0,tiktok,saudi-arabia,False,2024,,
9,اسامه الدغيري @shx777,2500000.0,0.2,Saudi Arabia,Pets,750000.0,tiktok,saudi-arabia,False,2024,Lifestyle,MAPPED
10,🥷🏻ملوك الاكشن🥷🏻 @ebn_7amedo,2400000.0,,Saudi Arabia,,720000.0,tiktok,saudi-arabia,False,2024,,
11,Nour Ghazall @nourghazall0,2300000.0,3.2,Saudi Arabia,,690000.0,tiktok,saudi-arabia,False,2024,,
12,جواهر محمد 💎 @jawa92,2300000.0,,Saudi Arabia,,690000.0,tiktok,saudi-arabia,False,2024,,
13,مستكشف المريخ ☄️🏳 @al_mree5,2300000.0,0.3,Saudi Arabia,,690000.0,tiktok,saudi-arabia,False,2024,,
14,مود 🇸🇦 @mood_c77,2200000.0,,Saudi Arabia,Product Showcase,660000.0,tiktok,saudi-arabia,False,2024,Beauty&Fashion,MAPPED
15,Khaled @withkhaled,2100000.0,,Saudi Arabia,Finance,630000.0,tiktok,saudi-arabia,False,2024,Knowledge&Info,MAPPED
16,Ayman Alatas @aymanalts,2000000.0,1.4,Saudi Arabia,Education,600000.0,tiktok,saudi-arabia,False,2024,Knowledge&Info,MAPPED
17,ابو شهيبة @42yb_,2000000.0,,Saudi Arabia,,600000.0,tiktok,saudi-arabia,False,2024,,
18,عبد العزيز بن سلمان @azooz1700,1900000.0,,Saudi Arabia,,570000.0,tiktok,saudi-arabia,False,2024,,
19,نازلي eamezgizem نازلي @nqf.xezgizem,1900000.0,0.1,Saudi Arabia,,570000.0,tiktok,saudi-arabia,False,2024,,
20,بكروو العظمي🙂 @bkr2030,1700000.0,,Saudi Arabia,,510000.0,tiktok,saudi-arabia,False,2024,,
21,Thoraya Maronesy @thor.aya,1600000.0,0.2,Saudi Arabia,Entertainment and Music,480000.0,tiktok,saudi-arabia,False,2024,Music,MAPPED
22,Model Roz @modelroz,1600000.0,,Saudi Arabia,Fashion and Accessories,480000.0,tiktok,saudi-arabia,False,2024,Beauty&Fashion,MAPPED
23,Khalil Guliev @xelilquliev,1500000.0,,Saudi Arabia,,450000.0,tiktok,saudi-arabia,False,2024,,
24,اصيل المبلع @asell.alm,1500000.0,,Saudi Arabia,,450000.0,tiktok,saudi-arabia,False,2024,,
25,TAلا👑 @talashammass,1500000.0,,Saudi Arabia,,450000.0,tiktok,saudi-arabia,False,2024,,
26,OfficialAhmadGhziel👑 @ahmad_ghziel,1400000.0,,Saudi Arabia,,420000.0,tiktok,saudi-arabia,False,2024,,
27,رواف @rawaf_sa,1400000.0,0.1,Saudi Arabia,Entertainment and Music,420000.0,tiktok,saudi-arabia,False,2024,Music,MAPPED
28,🧚🏻مولات ضحيكة🤤كزاوية❤️popiâ @rawaa.bayaaa,1400000.0,,Saudi Arabia,Fashion and Accessories,420000.0,tiktok,saudi-arabia,False,2024,Beauty&Fashion,MAPPED
29,نور إنترناشيونال @noorinten,1400000.0,,Saudi Arabia,Education,420000.0,tiktok,saudi-arabia,False,2024,Knowledge&Info,MAPPED
30,احمد بن هشام 🇸🇦🗣 . @x_a7mad16,1400000.0,0.2,Saudi Arabia,Entertainment and Music,420000.0,tiktok,saudi-arabia,False,2024,Music,MAPPED
31,Muslimyoung3 @muslimyoung3,1300000.0,5.5,Saudi Arabia,,390000.0,tiktok,saudi-arabia,False,2024,,
32,Safiya khan @safiakhan90,1300000.0,0.3,Saudi Arabia,Arts and Crafts,390000.0,tiktok,saudi-arabia,False,2024,Lifestyle,MAPPED
33,عبدالخالق وجنى وريتا 😂 @aboud.hq,1300000.0,,Saudi Arabia,,390000.0,tiktok,saudi-arabia,False,2024,,
