rank,handle_tiktok,name_tiktok,followers,views_avg,likes_avg,comments_avg,shares_avg,_platform,_month,_year
272,caleb.finn,Ｓｔａｙ　ｈｙｄｒａｔｅｄ　緯俺な,15.2M,3.5M,691.5K,2.5K,428,tiktok,march,2022
273,hi_arvans,arvanss,201.4K,1.3M,320.3K,1.2K,15.5K,tiktok,march,2022
274,theestallion,Megan Thee Stallion,10.9M,1.9M,499.7K,4.4K,2.9K,tiktok,march,2022
275,rubentuestaok,Ruben Tuesta,12.3M,4.5M,418.3K,1.1K,2.6K,tiktok,march,2022
276,kingbach,KingBach,26.3M,3.1M,582.2K,1.8K,2K,tiktok,march,2022
277,rdcworld1,Mark Phillips,2.8M,1.8M,336K,2.3K,9.1K,tiktok,march,2022
278,anna..paull,Anna Paul,3M,2.8M,655.6K,2.9K,838,tiktok,march,2022
279,drewafualo,Drew Afualo,6.8M,2.2M,446.5K,5.1K,2.1K,tiktok,march,2022
280,scottkress_,scottkress,2.9M,1.5M,402.7K,7.4K,4.1K,tiktok,march,2022
281,dixiedamelio,dixie,57.2M,4.4M,275.2K,4.6K,1.1K,tiktok,march,2022
282,nianaguerrero,Niana Guerrero,30.5M,3.2M,493K,2.7K,1.7K,tiktok,march,2022
283,benoftheweek,ben de almeida,10.6M,3.5M,512.8K,3.1K,722,tiktok,march,2022
284,maiaknight,Maia Knight,8.1M,3.5M,628.8K,2.5K,647,tiktok,march,2022
285,theovon,Theo Von,1.4M,2.4M,230.6K,2.7K,9.8K,tiktok,march,2022
286,abbieherbert,AbbieHerbert,12.2M,4.6M,619.2K,1.6K,772,tiktok,march,2022
287,yazidoe,YaziDoe,958.9K,2M,297.4K,2.8K,8.4K,tiktok,march,2022
288,loewhaley,Laura,1.4M,2.5M,232K,1.2K,10.6K,tiktok,march,2022
289,georgieanthony,georgie munoz,2.2M,1.8M,294.3K,3K,9.5K,tiktok,march,2022
290,.blue_devil,Why Not ? ✧,941.9K,4.8M,486.4K,1.5K,1.3K,tiktok,march,2022
291,ya_gazdanova,Нина Газданова,3.4M,3.7M,184K,932,8.8K,tiktok,march,2022
292,piperrockelle,Piperrockelle,9M,2.4M,275.4K,9.3K,517,tiktok,march,2022
293,incorrectlyroce,Roce Ordoñez,5M,3.1M,499.5K,1.9K,2.2K,tiktok,march,2022
294,wayeelkaboy10,Wayeelka boy10,852.4K,3.7M,169.6K,5.6K,4.3K,tiktok,march,2022
295,joaoferdnan,João Ferdnan,7.4M,2M,238.5K,4.2K,9.1K,tiktok,march,2022
296,simpleputin,Просто Путин,6M,3.1M,157.9K,10.6K,2.2K,tiktok,march,2022
297,chapaevva,чапаева,1.9M,3.8M,347.7K,2.9K,1.7K,tiktok,march,2022
298,lyna_com,lyna_com2000,4.4M,3.4M,451.3K,3K,1.1K,tiktok,march,2022
299,arigameplays,AriGameplays,19.3M,2.6M,444.6K,4.5K,915,tiktok,march,2022
300,tommyinnit,Tommy,11.5M,1.5M,432.1K,7.6K,1.9K,tiktok,march,2022
301,arigameplays,AriGameplays,19.3M,2.6M,444.6K,4.5K,915,tiktok,march,2022
302,tommyinnit,Tommy,11.5M,1.5M,432.1K,7.6K,1.9K,tiktok,march,2022
303,alexisomman,Alexis Omman,9.2M,1.6M,330K,5.1K,6.5K,tiktok,march,2022
304,samadhiza_,samadhiza,7.4M,3.7M,418.3K,2.1K,1.8K,tiktok,march,2022
305,joerauth_,Joe rauth,4.9M,2.9M,463K,1.6K,2.9K,tiktok,march,2022
306,danielarodrice,Daniela Rodrice,9.9M,4.2M,735.7K,1.5K,391,tiktok,march,2022
307,official_kep1er,Kep1er,3.5M,1.8M,395K,5.5K,2.7K,tiktok,march,2022
308,sucss.s,Açucena Guirra,9.7M,2.6M,468.1K,3K,1.9K,tiktok,march,2022
309,veydi_rush,veydi_rush,8M,2.9M,456.8K,2.6K,1.8K,tiktok,march,2022
310,davidsiwonchoi,최시원 • Siwon Choi,1.9M,1.3M,314.3K,8.6K,5.6K,tiktok,march,2022
311,livvy,Olivia Dunne,5.1M,2.7M,316K,4.9K,1.8K,tiktok,march,2022
312,catherineealicia,catheez,1.3M,2.3M,306.4K,5.9K,2.2K,tiktok,march,2022
313,bonjee,Bonjee,1.8M,1.8M,382.9K,2.5K,5.9K,tiktok,march,2022
314,tuckercomedy,Tucker Reynolds,2M,1.6M,225.2K,2.9K,12.7K,tiktok,march,2022
315,jennifer_aplicano,Jennifer Aplícano,1M,2.5M,248.5K,3.7K,5.4K,tiktok,march,2022
316,qonitcah,Qonitcah | Health Education,1.4M,3.1M,277.5K,4.4K,2K,tiktok,march,2022
317,carolcastromx,Carol Castro,9.7M,3.4M,564.2K,2.4K,508,tiktok,march,2022
318,vorostwins,vorostwins,2.6M,2.7M,344.1K,3.8K,2.1K,tiktok,march,2022
319,tiagodionisio,Tiago_Dionisio,5.5M,2.4M,227K,1.1K,8.9K,tiktok,march,2022
320,magic_daniell,Magic Daniell,9M,4.5M,503.4K,2K,427,tiktok,march,2022
321,3tl.team,3TL,1.6M,4.4M,380.9K,2.7K,493,tiktok,march,2022
322,nessaabarrett,Nessa Barrett,17.9M,2.8M,338.2K,3.8K,2K,tiktok,march,2022
323,saeemm2002,Samantha Ancheta,4.1M,1.8M,396.9K,4K,3.6K,tiktok,march,2022
324,nate.dawg.com,Nate dawg,230.2K,2.4M,434.5K,3.3K,1.9K,tiktok,march,2022
325,larissagloor,𝗟𝗮𝗿𝗶𝘀𝘀𝗮 𝗚𝗹𝗼𝗼𝗿,2.6M,2.9M,489.4K,2.4K,1.3K,tiktok,march,2022
326,xshueur,ғᴇᴇʟɪɴɢ,256.6K,2.4M,186K,0,11.7K,tiktok,march,2022
327,cleanpuppy,Chloe Cherry,1.7M,3.6M,617.4K,1.7K,612,tiktok,march,2022
328,tootymcnooty,TootyMcNooty,7.3M,1.5M,401.1K,2.2K,6.4K,tiktok,march,2022
329,miakhalifa,Mia K.,32.5M,3.7M,340.3K,3.5K,644,tiktok,march,2022
330,notraymodeli,Modeli,1.9M,1.8M,404.3K,2.7K,4.3K,tiktok,march,2022
331,axelwebber,Axel,4.2M,2.4M,544.7K,3.4K,522,tiktok,march,2022
332,baebyshaa,shalynne,324.6K,3M,650.3K,1.4K,1.2K,tiktok,march,2022
333,momonatamada,Momona Tamada,3.7M,2.7M,489.4K,3.3K,473,tiktok,march,2022
334,nikkietutorials,nikkietutorials,5.1M,4.3M,536.6K,1.2K,987,tiktok,march,2022
335,spicyycam_,Spicy Cam,18.2M,3.5M,428.1K,3K,295,tiktok,march,2022
336,sa_ro01,sara💜,3.4M,3.3M,265.9K,4.6K,1.1K,tiktok,march,2022
337,byniaromero,Nia Romero,10.4M,4M,531.1K,2K,291,tiktok,march,2022
338,_vqsngi.03_,Ghét môn Toán =))),87.7K,2.6M,367.5K,3.3K,1.8K,tiktok,march,2022
339,oblomoffrecipe,oblomoffrecipe,5.3M,3M,271.8K,1.2K,4.8K,tiktok,march,2022
340,yg_treasure_tiktok,yg_treasure_official,3.5M,1.7M,355.3K,4.1K,4.2K,tiktok,march,2022
341,luq_music,LUQ_MUSIC,165.7K,2M,237K,5.9K,4.3K,tiktok,march,2022
342,bradtheboxer,Just brad,2M,2.5M,216.7K,3.6K,5.3K,tiktok,march,2022
343,ftedooda,🛄,23.5K,1.2M,219.4K,2.8K,16.4K,tiktok,march,2022
344,kurtisconner,kurtis conner,1.8M,2.2M,465.8K,3.1K,1.5K,tiktok,march,2022
345,maskrayy1,maskrayy1,4.5M,7M,280.9K,1.2K,1.2K,tiktok,march,2022
346,babybella777,Bella Hadid,4.4M,3M,504.5K,2.6K,614,tiktok,march,2022
347,trainee_a,Trainee A,2.7M,1.3M,384K,5.3K,4.2K,tiktok,march,2022
348,texasbushman,Texas BUSHMAN,1.2M,2.4M,242.6K,1.5K,6.7K,tiktok,march,2022
349,ugolord,⚖️ The TikTok Attorney ⚖️,5.3M,2.8M,281K,5.6K,497,tiktok,march,2022
350,fedevigevani,Fede Vigevani,12.6M,2.7M,370.4K,4K,721,tiktok,march,2022
351,nam_patcharaporn,Namfon,656.5K,2.2M,374K,3K,2.6K,tiktok,march,2022
352,endomarf,☻☆EndoMarfa☆☻,517.2K,1.7M,516.5K,3.4K,2K,tiktok,march,2022
353,dasigantung,Dasi Gantung,5.1M,3.5M,497.8K,1.5K,1.2K,tiktok,march,2022
354,llucastorresg,Lucas Torres,831.4K,1.5M,328.5K,4.5K,4.9K,tiktok,march,2022
355,bungalow_jonathan,Bungalow Jonathan,251.2K,1.5M,116.6K,994,25.1K,tiktok,march,2022
356,.aidenbeaudry,.aidenbeaudry_official,483.3K,2M,344.8K,3.1K,3.5K,tiktok,march,2022
357,cbum,Chris Bumstead,2M,2M,389.1K,2.6K,3.2K,tiktok,march,2022
358,rebeccazamolo,rebecca zamolo,16.8M,2.3M,233.9K,7.9K,701,tiktok,march,2022
359,farrelhkeem,FA🧛,179.1K,1.8M,292.9K,2.1K,6.4K,tiktok,march,2022
360,cellat36,cellat36,8.2M,2.4M,212.3K,6.4K,2.4K,tiktok,march,2022
361,clexxd,clexxd,8.9M,2.4M,227.3K,8.1K,118,tiktok,march,2022
362,yodeege,Deege,905.9K,2.3M,366.9K,1.9K,3.5K,tiktok,march,2022
363,brentrivera,Brent Rivera,42.8M,2.6M,492.8K,3K,433,tiktok,march,2022
364,herranwalt,Herr Anwalt,5.3M,2.2M,302.7K,3.8K,3K,tiktok,march,2022
365,europaleague,Europa League,2.1M,2.8M,346.8K,2K,2.5K,tiktok,march,2022
366,danivallem,Dani Valle,3.9M,1.6M,130.5K,1.1K,19.9K,tiktok,march,2022
367,nourmar5,nourmar5,14.3M,1.3M,145.9K,13K,10.1K,tiktok,march,2022
368,nada_m7amed,دودا🦹🏻🤍,5.8M,3.4M,281.2K,2.3K,2.3K,tiktok,march,2022
369,ox_zung,원정맨 WonJeong,41.1M,2.8M,399.4K,3.2K,727,tiktok,march,2022
370,thor.aya,Thoraya Maronesy,1.5M,2.7M,468.3K,2.1K,1.3K,tiktok,march,2022
371,caocuongvu,caocuongvu,3.4M,2.9M,346K,3.1K,1.3K,tiktok,march,2022
372,renpc_,✨Ren PC✨,3.2M,1.7M,318K,2.4K,5.6K,tiktok,march,2022
373,julesleblanc,jules,18.6M,2.9M,657.5K,1.8K,516,tiktok,march,2022
374,alexhook2303,Александр,4.3M,1.3M,253.6K,10.8K,2.3K,tiktok,march,2022
375,laurahfritz,laura & lena,2.5M,2.2M,400.8K,1.5K,3.3K,tiktok,march,2022
376,corvii_ff,EL CORVII 🍭,10.5M,2.5M,427.7K,3.8K,215,tiktok,march,2022
377,gabimfmoura,Gabriela Moura,7.7M,2.6M,381.3K,1.9K,2.4K,tiktok,march,2022
378,bottleofdjinn,HIM,706.3K,2.8M,582.7K,1.6K,1.1K,tiktok,march,2022
379,mohmadtra,ترفولتا,1.8M,4.4M,304.7K,2K,1.2K,tiktok,march,2022
380,respectme90,Football  ⚽️ футбол,658.1K,2M,243.1K,3.7K,5K,tiktok,march,2022
381,soycintiacossio,Cintia Cossio,4.1M,5.7M,480K,702,838,tiktok,march,2022
382,thegoodhype,Goodlin Siblings,1.7M,2.5M,443.5K,1.6K,2.2K,tiktok,march,2022
383,carolvillanes,Carol Villanes,4.1M,1.8M,312.3K,7K,458,tiktok,march,2022
384,just_jenoah_,Jenoah Santiago,1.4M,2.4M,488.5K,1.5K,2K,tiktok,march,2022
385,datdo0803,Đỗ Đạt,6.5M,4.6M,368.8K,1.7K,732,tiktok,march,2022
386,robgronkowski,gronk,2.4M,2.4M,332K,1.7K,3.5K,tiktok,march,2022
387,___nicoichi___,NICO【平成フラミンゴ】,1.3M,2.7M,288.9K,3.2K,2.1K,tiktok,march,2022
388,pablitocastilloo,pablitocastilloo,4.5M,1.8M,225.6K,1.4K,9K,tiktok,march,2022
389,iamjonathanpeter,Jonathan Peter,12.7M,3.2M,379K,999,2.4K,tiktok,march,2022
390,meowlife7,Cats is life,876.4K,2.3M,311.5K,1.6K,4.1K,tiktok,march,2022
391,pimpiriya1,PIM PIRIYA,1.3M,2.9M,567.9K,1.2K,1.3K,tiktok,march,2022
392,ferchugimenez,Fernanda,4.3M,3.3M,456.5K,1.4K,1.3K,tiktok,march,2022
393,homm9k,ХОМЯК,39M,2.8M,385.8K,3K,752,tiktok,march,2022
394,mndiaye_97,mndiaye_97,14.2M,2.2M,411.9K,2.3K,2.2K,tiktok,march,2022
395,linatejeiro8,Lina Tejeiro,4M,4M,295.9K,992,2.4K,tiktok,march,2022
396,www.m4th.com,math!eu,6.9K,1.3M,309.2K,6.5K,3.5K,tiktok,march,2022
397,dovecameron,Dove Cameron,9M,1.8M,380.5K,4.5K,1.3K,tiktok,march,2022
398,sjbleau,SJ,12.3M,3.6M,420.3K,1.7K,914,tiktok,march,2022
399,ginescorreguela,Ginés correguela,776.4K,2.8M,140.5K,2.6K,7.7K,tiktok,march,2022
400,mrzeooficial,MR ZEO 🇩🇴,16.1M,2M,251.1K,2K,5.9K,tiktok,march,2022
401,stellajero16,Vester Ajero,1.2M,1.1M,265.7K,10.9K,2.5K,tiktok,march,2022
402,teokun711abc,テオくん@幸せ者,1.2M,2.8M,317.6K,1.8K,2.6K,tiktok,march,2022
403,ajo.ozil,𝙆𝙪𝙧𝙣𝙞𝙖 van 𝙂𝙪𝙨𝙢𝙖𝙣,900K,6.4M,250.8K,825,1.6K,tiktok,march,2022
404,mr_paul.boy,"Паул, либо просто Паша",7.2M,2.2M,426K,3K,1.1K,tiktok,march,2022
405,rblx.dreyzon,🤍 ДРЭЙЗОН • РОБЛОКС 🤍,1.3M,1.9M,234K,7.4K,1.2K,tiktok,march,2022
406,mattiastanga,Mattia Stanga,2.3M,1.6M,242.4K,1.3K,8.6K,tiktok,march,2022
407,hannahbahng,hannahbahng,1.9M,1.5M,471.3K,4.1K,1.3K,tiktok,march,2022
408,haositofficial,HaositOfficial,1.2M,1.7M,344.6K,5.6K,936,tiktok,march,2022
409,kdramas_klis,✨KLIS✨,860.3K,2.8M,368.5K,1.4K,2.3K,tiktok,march,2022
410,mhc_f_f,✧☽ 𝒹 𝓇 𝑒 𝒶 𝓂 𝒾 𝓃 𝑔 ☾✧,1.1M,1.7M,269.9K,1.4K,7K,tiktok,march,2022
411,yurielkysojeda,Yurielkys Ojeda,12.2M,4M,481K,1.3K,667,tiktok,march,2022
412,elsalsely00,🥇 السلسيلي 🥇,4.3M,4.6M,177.2K,612,4K,tiktok,march,2022
413,mayanelsayed,Mayan El Sayed,3.5M,4.4M,263.5K,1.2K,2.1K,tiktok,march,2022
414,wasyanka,Василий,2.5M,1.7M,124K,1K,16.8K,tiktok,march,2022
415,vidhia_r,Vidhi_R,4.4M,2.7M,290.6K,3.2K,1.6K,tiktok,march,2022
416,com.yamato0515,【コムドット】やまと,1.7M,2M,271K,4.9K,1.9K,tiktok,march,2022
417,kaylamalecc,kayla,6.6M,2.2M,363.1K,4.4K,267,tiktok,march,2022
418,munchieslab,Martín,2.7M,2.4M,180.5K,796,7.6K,tiktok,march,2022
419,albert_cancook,Albert Niazhvinski,4M,4.2M,403.4K,1.4K,712,tiktok,march,2022
420,juaniquilador,JuanSGuarnizo,8.6M,2M,452.2K,1.6K,2.5K,tiktok,march,2022
421,cerenyaldz,Ceren Yaldız,9.2M,2.2M,164.5K,8.5K,1.3K,tiktok,march,2022
422,thedannyphantom,danny,80.1K,1.9M,177.1K,7.8K,2.7K,tiktok,march,2022
423,cindylauw,CindyLauw,148.6K,2.2M,323.9K,4.5K,439,tiktok,march,2022
424,gehadhassann,Gehad hassan👸🏻,7.3M,1.4M,177K,3.5K,10.7K,tiktok,march,2022
425,dudamaryah,dudamaryah,4.1M,3M,340.7K,2K,1.4K,tiktok,march,2022
426,the.revival,Revival,392.8K,2.2M,283.8K,1.2K,4.4K,tiktok,march,2022
427,gavinmagnus,GavinMagnus,5.2M,2M,254.9K,6.4K,412,tiktok,march,2022
428,ermmm.umm,user569215425698,2.1K,1.9M,254.5K,2.3K,4.8K,tiktok,march,2022
429,thegerbers_,🧡Маша и Роберт🧡,5.3M,3.7M,375.3K,2.1K,344,tiktok,march,2022
430,hiagodosvideos,Hiago Marques,1.2M,2.6M,365.4K,2K,1.6K,tiktok,march,2022
431,andweaso,Andrea,5.9M,3M,542.1K,1.2K,884,tiktok,march,2022
432,luisvelody,Luis Velody,6.2M,3.3M,459.9K,910,1.3K,tiktok,march,2022
433,yoshi30244781481,にっしー,3.9M,4M,409.6K,1.2K,837,tiktok,march,2022
434,the_joe_gatto,joe_gatto,6.5M,2.9M,247.7K,1.4K,3.2K,tiktok,march,2022
435,frankielapenna,Frankie LaPenna,1.8M,4.9M,411.7K,735,943,tiktok,march,2022
436,.diana__tc,Diana TC,2.9M,3.2M,348.7K,1.9K,1.1K,tiktok,march,2022
437,matsudake,M2DK/マツダ家の日常,4.7M,8.1M,199.8K,1.2K,833,tiktok,march,2022
438,anokhinalz,Аnokhina Liza,35.6M,2.8M,374K,2.8K,379,tiktok,march,2022
439,mranto,Anto Garcia,8.2M,6.5M,274.7K,1.3K,570,tiktok,march,2022
440,iheartmemphis,iHeartMemphis🔥,12.5M,4.3M,260.2K,2.3K,687,tiktok,march,2022
441,sobrevivente13,Edelson Ribeiro,4.1M,2.2M,188.3K,1.7K,6.2K,tiktok,march,2022
442,pam_a_cake,Pam,4.1M,3.5M,487.4K,1.6K,334,tiktok,march,2022
443,ardkth,𝐊𝐢𝐦 𝐀𝐑𝐝,1.3M,1.1M,350.4K,2K,6.5K,tiktok,march,2022
444,cemresolmaz,cemre solmaz,10.2M,2.2M,180.9K,7.2K,976,tiktok,march,2022
445,philipdefranco,Philip DeFranco,1.9M,2.5M,319.2K,2.8K,1.3K,tiktok,march,2022
446,otakoyakisoba,otakoyakisoba,14.1M,2.8M,278.8K,1.8K,2.3K,tiktok,march,2022
447,freeritzyralph,Ritzyralph,1.4M,1.5M,375.4K,3.3K,2.4K,tiktok,march,2022
448,jhothsa,jhothsa,12.3M,1.7M,224.7K,1.7K,6.7K,tiktok,march,2022
449,icebox,icebox,6.2M,3M,277.2K,3.3K,517,tiktok,march,2022
450,tatiana1964_2,Татьяна,31K,1.7M,12.4K,207,151.8K,tiktok,march,2022
451,nmixx_official,NMIXX,1.1M,1.6M,318.5K,4.2K,2.1K,tiktok,march,2022
452,bmbsh7,بمبش السيد♦️bimbsh♦️,3.8M,1.8M,289.5K,3.8K,2.3K,tiktok,march,2022
453,jackjos3ph,Jack Joseph,2.4M,1.4M,246.3K,3.5K,5.7K,tiktok,march,2022
454,bikedasher,Patrick,2.2M,3.3M,370.4K,2.2K,427,tiktok,march,2022
455,benjikrol,Benji Krol,30.3M,2.4M,338.9K,3.4K,488,tiktok,march,2022
456,djmariio,DjMaRiiO,983.8K,2.2M,329.2K,1.3K,3K,tiktok,march,2022
457,reeh__augusto,Reeh Augusto,3.7M,2.1M,371.8K,2.5K,1.6K,tiktok,march,2022
458,onlyjayus,Bella Avila,17.6M,2.3M,344.7K,2.6K,1.3K,tiktok,march,2022
459,sabrinacarpenter,Sabrina Carpenter,12M,2.2M,298.8K,2.8K,1.9K,tiktok,march,2022
460,barbaracoura,Bárbara Coura,8M,2.4M,384.3K,2.2K,1.2K,tiktok,march,2022
461,ngikuttrendaja,Ahmad Rizki,192.8K,3.7M,304.5K,1.5K,1.2K,tiktok,march,2022
462,rayssabuq,Rayssa Buq,5.4M,1.8M,326.8K,2.6K,2.6K,tiktok,march,2022
463,olisboa,LISBOA,612K,3M,505K,944,1.1K,tiktok,march,2022
464,mimiermakeup,Mirta Miler,14.5M,2.7M,448.6K,2.2K,367,tiktok,march,2022
465,verycooll_real,Very Cool,1.4M,3.1M,234.5K,1.3K,3K,tiktok,march,2022
466,just.hamilton,Just Hamilton,2.3M,1.7M,271.6K,2.9K,3.9K,tiktok,march,2022
467,michou_yt,Michou,6.7M,3.6M,256.4K,2.8K,456,tiktok,march,2022
468,gregisms,Gregisms’ Neighborhood,2.2M,975.5K,168K,6.7K,11.6K,tiktok,march,2022
469,butt.erhand,Lucie,176.4K,2.2M,201.5K,514,6.2K,tiktok,march,2022
470,gbandme,GB and ME,5.7M,1.6M,250.1K,4.8K,2.7K,tiktok,march,2022
471,fransfaisal_real,frans faisal,272.9K,2.5M,278.8K,3.3K,926,tiktok,march,2022
472,officialjellyroll,Jelly Roll,2.4M,2.3M,290.8K,2.6K,1.8K,tiktok,march,2022
473,lossiblings_,Lossiblings🍭,23.6M,2.8M,396.9K,1.8K,863,tiktok,march,2022
474,davidgetial,deivis,13.3M,3.2M,439.4K,1.8K,302,tiktok,march,2022
475,zodiac.boyfriend,Zodiac Boyfriend🪐🔮,1.6M,1.6M,219.7K,3.6K,4.7K,tiktok,march,2022
476,michellerenaud,Michelle Renaud,2.3M,4.2M,357.8K,1.1K,801,tiktok,march,2022
477,kelvin__silvaa,Kelvin__silvaaa,3.4M,2M,163.6K,1.1K,7.7K,tiktok,march,2022
478,user4350486101671,user4350486101671,16.2M,1.6M,302.3K,4.7K,1.3K,tiktok,march,2022
479,jeison_giraldo,JeisonGiraldo,24.6M,3.4M,426.5K,1.7K,300,tiktok,march,2022
480,chrisdelia,ChrisDElia,1.7M,1.8M,268.5K,643,5.5K,tiktok,march,2022
481,lightskinkeisha,LightSkinKeisha,1.9M,2M,303.2K,1.2K,3.5K,tiktok,march,2022
482,larasilvan,Tik Toker,15.9M,1.8M,351.3K,3.4K,1.1K,tiktok,march,2022
483,la_lerma,LERMITA,11.6M,2.7M,354.3K,1.2K,1.8K,tiktok,march,2022
484,duolingo,Duolingo,3.4M,1.5M,281.1K,4.5K,2.3K,tiktok,march,2022
485,danythegaggio,Daniele Cabras,2.7M,1.4M,214.2K,1.7K,7.8K,tiktok,march,2022
486,dari_wadha_home,Dari_wadha_home,1.4M,2.9M,182.1K,2.4K,2.9K,tiktok,march,2022
487,pkllipe,Pk,16.5M,2.2M,383.9K,1.6K,1.8K,tiktok,march,2022
488,aloserishere_,𝙇𝙤𝙨𝙚𝙧.,159.4K,1.1M,165.5K,6.6K,8.8K,tiktok,march,2022
489,olivertree,Oliver Tree,12.5M,3M,324.1K,1.8K,1.1K,tiktok,march,2022
490,lonely.moods,:),354.5K,815.5K,214K,5.4K,10.6K,tiktok,march,2022
491,jessnolimit999,Jess No Limit,5.3M,2.7M,264.7K,3.1K,877,tiktok,march,2022
492,sooshimango,Sooshi Mango,483.4K,1.1M,100.7K,3.5K,21.7K,tiktok,march,2022
493,spider_slack,spider_slack,31.6M,2.6M,314.3K,1.7K,1.7K,tiktok,march,2022
494,realmadrid,Real Madrid C.F.,11.7M,2.1M,300.5K,3K,1.5K,tiktok,march,2022
495,leanadeeb,Leana Deeb,4.2M,2.6M,426.9K,1K,1.5K,tiktok,march,2022
496,jonathanbecerraoficial,Jonathan Becerra,1.2M,2.3M,173.4K,1.5K,5.5K,tiktok,march,2022
497,officialturk,Officialturk,26.1K,1.1M,237K,7.5K,3.4K,tiktok,march,2022
498,isabuenox,Isabelle Bueno,2.8M,1.9M,410.4K,2.5K,1K,tiktok,march,2022
499,peachypollo,Emillee,1.4M,2.3M,480.6K,749,1.7K,tiktok,march,2022
500,monabouchon_,Monabouchon,139.1K,1.5M,127.6K,468,13.7K,tiktok,march,2022
501,monabouchon_,Monabouchon,139.1K,1.5M,127.6K,468,13.7K,tiktok,march,2022
502,reymbayang,Rey,3.3M,2.3M,273.3K,1.9K,2.4K,tiktok,march,2022
503,noahbeck,noah beck,32.8M,2.9M,342.7K,2.3K,439,tiktok,march,2022
504,limaunipisofficial,limaunipisofficial,602.6K,1.5M,107.7K,1.3K,15.4K,tiktok,march,2022
505,therealhammytv,TheRealHammyTV,13.3M,3.7M,156.5K,884,3.8K,tiktok,march,2022
506,matheusevitoriaofc,Matheus e Vitoria,6.9M,2M,317.9K,2.2K,2K,tiktok,march,2022
507,7iprast,𝗶𝗡𝗦𝗢𝗠,3.6M,1.7M,163.5K,1.1K,8.6K,tiktok,march,2022
508,oli_natu,Oli Natu,7.9M,2.9M,408.3K,1.2K,1.1K,tiktok,march,2022
509,sebbylaz,Seb Laz,4.1M,1.8M,238.6K,5.5K,894,tiktok,march,2022
510,r___.89,𝑀𝑖𝑠𝑡𝑒𝑟 𝑅𝑒𝑒𝑚𝑎 😾✨.,3.5M,1.8M,299.8K,3.8K,1.3K,tiktok,march,2022
511,anwar,Anwar Jibawi,11.7M,2.5M,275.9K,1.3K,2.5K,tiktok,march,2022
512,blake.snider,Blake Snider,4.6K,2.8M,150.7K,967,5.5K,tiktok,march,2022
513,alejwho,Alejandro,983.5K,1.5M,279.1K,2.5K,4.1K,tiktok,march,2022
514,anitta,Anitta,17.2M,3.8M,263.4K,1.6K,1K,tiktok,march,2022
515,tangychu,Танги штоле,20.9K,1.3M,259.4K,2.1K,5.7K,tiktok,march,2022
516,newt,newt,9.4M,2.3M,378.5K,1.4K,1.6K,tiktok,march,2022
517,brookemonk_,Brooke Monk,19M,2.7M,339.6K,2K,867,tiktok,march,2022
518,psg,psg,25.3M,2.7M,319.2K,2.2K,777,tiktok,march,2022
519,roy.0fficial,Roy.official,290.8K,1.2M,108.4K,432,19.6K,tiktok,march,2022
520,nicollefigueroaa,Nicolle Figueroa,9.6M,2.5M,343K,2.5K,546,tiktok,march,2022
521,ucgj7,☝️Биполярочка👆,1.5M,1.8M,179.8K,6.2K,1.8K,tiktok,march,2022
522,startup.mp4,startup.mp4,98K,944.3K,246.6K,4.7K,6.4K,tiktok,march,2022
523,beca,Rebeca Barreto,21.9M,2.3M,297.7K,3K,819,tiktok,march,2022
524,glebpiano,Глеб Пьяных,457.3K,3M,75K,3.1K,8.4K,tiktok,march,2022
525,emilyfauver,emily&ella,3.3M,2.5M,377.9K,1.3K,1.5K,tiktok,march,2022
526,mikaylanogueira,Mikayla Nogueira,11.2M,2.2M,323.8K,3K,657,tiktok,march,2022
527,ivanovik.83,ivanovik.1983,172.7K,2.3M,91.5K,1.1K,11.1K,tiktok,march,2022
528,francis.bourgeois,Francis Bourgeois,2.3M,2M,193K,1.6K,5K,tiktok,march,2022
529,kaan.etm,Kaan,2.6M,2M,358.4K,2.8K,807,tiktok,march,2022
530,ramonvitor,ramonvitor,2.2M,1.8M,397.9K,2.5K,1.1K,tiktok,march,2022
531,imreddtv,REDD,883.1K,3.2M,190.8K,1.2K,3.1K,tiktok,march,2022
532,scarlettsspam2,scarlett,1.1M,2.2M,204.7K,4.5K,1.2K,tiktok,march,2022
533,siscakohl,Sisca Kohl,10.4M,2.6M,306.5K,2.2K,986,tiktok,march,2022
534,_andrewcurtiss,Andrew Curtis,2.4M,1.3M,274K,4.8K,2.5K,tiktok,march,2022
535,_xndirizlky_,_xndi rizlky_,11.5K,3.7M,166.5K,2.2K,1.8K,tiktok,march,2022
536,kingmajesty_princessrose,Nelson and Rose,155K,1.6M,109.6K,1.3K,13K,tiktok,march,2022
537,serchexmx,Serchex,123.1K,1.4M,265K,2.9K,3.7K,tiktok,march,2022
538,hoaminzy_hoadambut,Hoà Minzy,4M,3.2M,345K,1.8K,423,tiktok,march,2022
539,samsung_guy,Callum,117.5K,1.8M,237.2K,4.9K,850,tiktok,march,2022
540,arbooks__,Arbooks,392.1K,2.1M,223.8K,2.6K,2.6K,tiktok,march,2022
541,eduincaz5,Eduin Caz,5.2M,2.8M,278.7K,1.2K,1.9K,tiktok,march,2022
542,agigigrigio,Giovanna Grigio,2M,3.6M,325K,1.7K,407,tiktok,march,2022
543,kienreview90,Kien Review,9.8M,4.5M,254.1K,1.3K,850,tiktok,march,2022
544,kallmewhateveryouwant,kallmewhateveryouwant,10.9M,1.8M,342.3K,3.2K,744,tiktok,march,2022
