#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
1,Anne Curtis @annecurtissmith,451.2K,1.41%,Philippines,Entertainment & Music Beauty & Self Care,135.4K
2,Liane V Benjamin 🇵🇭 @lianev,122.4K,0.4%,Philippines,family Fashion & Accessories,36.7K
3,C H I E @chiefilomeno,112K,2.68%,Philippines,Food,33.6K
4,𝙼𝙰𝙴𝙱𝙰𝙴 🇵🇭 @realprincessmae,101.6K,0.17%,Philippines,Entertainment & Music Fashion & Accessories,30.5K
5,Megan Young @meganbata,101K,0.93%,Philippines,family Entertainment & Music,30.3K
6,Isabelle Daza @isabelledaza,96.4K,0.52%,Philippines,family Food Sports Travel,28.9K
7,"John BSN,RN @nurse.johnn",94.9K,0.93%,Philippines,Health & Medicine,28.5K
8,Lovi Poe @lovipoe,92.8K,1.82%,Philippines,Fitness & Health,27.8K
9,Heart Evangelista @iamhearte,87.5K,3%,Philippines,Arts & Crafts,26.3K
10,Rabiya Mateo @rabiyamateo,87.3K,1.5%,Philippines,Acting & Drama Entertainment & Music,26.2K
11,Phillip Te Hernandez @davaoconyo,84.4K,3.42%,Philippines,Entertainment & Music,25.3K
12,Yskaela Fujimoto @yskaela,83.1K,6.63%,Philippines,,24.9K
13,Sanya Lopez @sanyalopez,83.1K,1.18%,Philippines,Life & Society Upskilling,24.9K
14,ABS-CBN News @abscbnnews,70.4K,0.2%,Philippines,Education News,21.1K
15,Vien Iligan - Velasquez @vivieniligan,68.7K,1.59%,Philippines,family,20.6K
16,Khalil Ramos @khalilramos,67.6K,2.87%,Philippines,Entertainment & Music,20.3K
17,ABS-CBN @abscbn,66K,0.76%,Philippines,Entertainment & Music,19.8K
18,Bianca Umali @bianxa,60.4K,1.73%,Philippines,,18.1K
19,GMA Integrated News @gmanews,59.3K,0.23%,Philippines,Education News & Media,17.8K
20,K E R B Y • R O S A N E S @kerbyrosanes,55.8K,1.21%,Philippines,Arts & Crafts,16.7K
21,Kim Kianna Dy @kiannady,53.4K,3.99%,Philippines,Sports,16K
