#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
1,Spinnin' Records @UCpDJl2EmP7Oh90Vylx0dZtA,29.7M,-,Netherlands,,8.9M
2,Martin Garrix @UC5H_KXkPbEsGs0tFt8R35mA,14.4M,-,Netherlands,,4.3M
3,Trap City @UC65afEgL62PGFWXY7n6CUbA,14.1M,-,Netherlands,Music,4.2M
4,NikkieTutorials @UCzTKskwIc_-a0cGvCXA848Q,13.9M,2%,Netherlands,,4.2M
5,أترو/Atro @UCjf3ZSi7xMu8O9frZZ8FEGg,12.8M,0.2%,Netherlands,,3.8M
6,SuperbLyrics @UCy9zjfGD_LGnfaz27K5pvnw,6.4M,-,Netherlands,Music,1.9M
7,Silo Entertainment @UCo8q1BVz59Yepk1QPGKLElA,5.9M,-,Netherlands,Celebrity,1.8M
8,Saskia's Dansschool @UCOiFUE8BrJaAje9IlSmzCtg,5.7M,-,Netherlands,,1.7M
9,Emma Heesters @UCnM_Dh_3p-m3M-1tF0E9Cjw,5.7M,4.2%,Netherlands,,1.7M
10,Armin van Buuren @UCu5jfQcpRLm9xhmlSd5S8xw,5.4M,-,Netherlands,,1.6M
11,Hardwell @UCPT5Q93YbgJ_7du1gV7UHQQ,5.1M,0.1%,Netherlands,,1.5M
12,Armada Music TV @UCGZXYc32ri4D0gSLPf2pZXQ,5M,-,Netherlands,,1.5M
13,Fundy @UCCE5NVlm0FhbunMMBT48WAw,4.3M,-,Netherlands,,1.3M
14,DTS TRADER @UC-ZrKLhOyohhDYm_0HGRR_A,3.9M,0.3%,Netherlands,,1.2M
15,Pick Up Limes @UCq2E1mIwUKMWzCA4liA_XGQ,3.8M,0.5%,Netherlands,,1.2M
16,ProjectJamesify @UCwCj-mTphfnjBcRag6MEM2A,3.6M,-,Netherlands,Video Gaming,1.1M
17,varlamov @UC101o-vQ2iOj9vr00JUlyKw,3.6M,1.8%,Netherlands,,1.1M
18,Cas van de Pol @UCr1fdFXztwacnJ206hMgG7w,3.3M,5.4%,Netherlands,,990K
19,Chillhop Music @UCOxqgCwgOqC2lMqC5PYz_Dg,3.3M,-,Netherlands,,984K
20,AutoTopNL @UC9DXAsBD4-ITVuvpd68401Q,3.3M,0.1%,Netherlands,,978K
21,Vibe Music @UChO8h2G8UjOVc081rgYU8XQ,3.2M,-,Netherlands,,945K
22,Dima en Auto's @UCmAdsuAXyR07qHZjiqqD7zg,3.1M,-,Netherlands,,915K
23,Dark Corners @UCP1YcvxeNRHEcqyBk_7mjVg,2.9M,-,Netherlands,Video Gaming,879K
24,A Chick Called Albert @UCBjh-uGy5RcclATnFpQBobw,2.9M,0.9%,Netherlands,,864K
25,عبادة خير الدين Obada Sykh @UCrpiHdO6fwerkP--S5i2e6A,2.7M,0.6%,Netherlands,,813K
26,EnzoKnol @UCh8bTHe4T8o7RIU7R5EPX-w,2.7M,-,Netherlands,,810K
27,Rap City @UCQ5DkUL8c_vbflfQ8LRsCIg,2.7M,-,Netherlands,,807K
28,Igor Presnyakov @UC8gSNcKgwBK7B4ulB8nh_gw,2.6M,-,Netherlands,,777K
29,An Knook @UCrfr4PnqvdJO4KrYWg10CJw,2.6M,-,Netherlands,,777K
30,StukTV @UCK5Fn7Z6-iFMdxEye2FsKXg,2.6M,0.5%,Netherlands,,774K
31,Gezen Adam @UCy40Jd2Mcs7EWzDC_43q3SA,2.6M,-,Netherlands,,768K
32,MCPE Journalist @UCs3h-NkVdvnVuHiwekXVwtQ,2.5M,-,Netherlands,,750K
33,Eddie van der Meer @UCCRb9Zn03QoEb8cnfwTOFTg,2.5M,-,Netherlands,,750K
34,Without Music @UCHF0Bxys49VeBu8jR5oh6jg,2.5M,0.5%,Netherlands,,741K
35,Gumbal @UCwn0jaGbgMkYioOWBzMog1Q,2.5M,-,Netherlands,,735K
36,Disney NL @UCHjX8DEVy6ECIRpdGYzHBSA,2.3M,-,Netherlands,,690K
37,Jamesify @UC9BgqXldGODtJszmPOmzVDw,2M,-,Netherlands,,603K
38,Epic Music NL @UCWWFyQj6lzKfFek-RyEEj9A,1.9M,-,Netherlands,,582K
39,HardstyleUp2Datez [HU2Dz] @UCRdr2mcvuxjeF453ICIjQpQ,1.9M,-,Netherlands,,573K
40,SivHD @UC3FG_gOPjOiHo1iWLtD1qDw,1.8M,0.2%,Netherlands,,537K
41,TopNotch @UCIb2FkhwkigTabnuj6D7oew,1.8M,-,Netherlands,Music,534K
42,Einzelgänger @UCybBViio_TH_uiFFDJuz5tg,1.7M,-,Netherlands,,516K
43,7even Records @UCvYhEsecAJ-hE0mLN3DId_w,1.7M,-,Netherlands,,510K
44,Vengaboys @UC1ZJB8MepA7B7zQE8TmzQdQ,1.6M,0.1%,Netherlands,,471K
45,Revealed Music @UCnhHe0_bk_1_0So41vsZvWw,1.6M,-,Netherlands,Music,468K
46,Dance Fruits @UCnMuO9UobvCU-dHp4o7OSWQ,1.6M,-,Netherlands,Music News Pets Technology,468K
47,noahsarklabel @UCJ5Vwcz74Drspgbf--_i0Uw,1.5M,-,Netherlands,,462K
48,Itchy Boots @UCEIs9nkveW9WmYtsOcJBwTg,1.5M,-,Netherlands,,456K
49,MeisjeDjamila @UCANa7EO3GwG7fzEMO-fVRWQ,1.5M,0.7%,Netherlands,,447K
50,Davina Michelle @UCNFhPxOF1NRT1QlxJzgctzw,1.5M,-,Netherlands,Music Travel,447K
51,FundyLIVE @UCJhTTqtsvThK99_IbNDtwSw,1.4M,-,Netherlands,,420K
52,Milan Knol @UCNPlSBggCmH8FJiMC2FYYpQ,1.4M,0.1%,Netherlands,,414K
