rank,name,followers,er,country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
1,KAROL G @karolg,68.3M,5.59%,Colombia,"Entertainment and Music Humor Film, Music & Books Celebrities",20.5M,instagram,colombia,False,2024,Knowledge&Info,MAPPED
2,MALUMA @maluma,63.9M,1.27%,Colombia,Entertainment and Music Music Singer,19.2M,instagram,colombia,False,2024,Music,MAPPED
3,James Rodríguez @jamesrodriguez10,51.9M,1%,Colombia,Sports Soccer,15.6M,instagram,colombia,False,2024,Sports,MAPPED
4,J Balvin @jbalvin,51.5M,0.52%,Colombia,Art Singer Entertainment Music,15.5M,instagram,colombia,False,2024,Music,MAPPED
5,Sofia Vergara @sofiavergara,30.9M,0.71%,Colombia,Entertainment and Music Actors Modeling Celebrities,9.3M,instagram,colombia,False,2024,Beauty&Fashion,MAPPED
6,ANLLELA SAGRA @anllela_sagra,24.1M,2.17%,Colombia,Fitness and Health Health & Fitness Food & Drink,7.2M,instagram,colombia,False,2024,Sports,MAPPED
7,CARMEN VILLALOBOS @cvillaloboss,22.3M,1.42%,Colombia,Acting and Drama Entertainment and Music Celebrity Actors,6.7M,instagram,colombia,False,2024,Music,MAPPED
8,Luisa Fernanda W @luisafernandaw,19.3M,0.31%,Colombia,Beauty and Self Care Entertainment and Music family Business and Finance,5.8M,instagram,colombia,False,2024,Beauty&Fashion,MAPPED
9,Falcao @falcao,17M,0.61%,Colombia,Sports Soccer,5.1M,instagram,colombia,False,2024,Sports,MAPPED
10,Juan Cuadrado @cuadrado,14.1M,0.82%,Colombia,Sports,4.2M,instagram,colombia,False,2024,Sports,MAPPED
11,Manuel Turizo - MTZ @manuelturizo,13.4M,1.12%,Colombia,Entertainment and Music Actors Music,4M,instagram,colombia,False,2024,Music,MAPPED
12,FERXXO @feid,13.2M,5.48%,Colombia,Entertainment and Music Actors Music Humor,4M,instagram,colombia,False,2024,Music,MAPPED
13,Francia James @francety,11.9M,1.15%,Colombia,Art Arts and Crafts,3.6M,instagram,colombia,False,2024,Lifestyle,MAPPED
14,sujin kim @chinguamiga,11.4M,2.99%,Colombia,Animation and Cosplay Marketing and Advertising,3.4M,instagram,colombia,False,2024,Knowledge&Info,MAPPED
15,Yef @yefersoncossio,11.1M,2.4%,Colombia,Entertainment and Music,3.3M,instagram,colombia,False,2024,Music,MAPPED
16,Jessica Cediel @jessicacedielnet,10.4M,0.47%,Colombia,Entertainment and Music Marketing and Advertising Actors Celebrities,3.1M,instagram,colombia,False,2024,Knowledge&Info,MAPPED
17,Lina Tejeiro. @linatejeiro,10.3M,1.61%,Colombia,Acting and Drama Actors Virtualization Journalists,3.1M,instagram,colombia,False,2024,Knowledge&Info,MAPPED
18,ANDREA VALDIRI 🇨🇴 @andreavaldirisos,9.4M,3.84%,Colombia,family Education Actors Modeling,2.8M,instagram,colombia,False,2024,Beauty&Fashion,MAPPED
19,Pipe Bueno @pipebueno,9.1M,0.55%,Colombia,Entertainment and Music Actors Music,2.7M,instagram,colombia,False,2024,Music,MAPPED
20,LA SEGURA ♛ ♥ @la_segura,8.8M,1.69%,Colombia,Marketing and Advertising Actors,2.6M,instagram,colombia,False,2024,Knowledge&Info,MAPPED
21,Carlos Vives @carlosvives,8M,0.14%,Colombia,Entertainment and Music Actors,2.4M,instagram,colombia,False,2024,Music,MAPPED
22,𝐂𝐚𝐫𝐨𝐥𝐢𝐧𝐚 𝑪𝒓𝒖𝒛 ᴏsᴏʀɪᴏ~Presentadora @carolinacruzosorio,7.6M,0.17%,Colombia,Beauty and Self Care family Product Showcase Actors,2.3M,instagram,colombia,False,2024,Beauty&Fashion,MAPPED
23,Sara Uribe @sara_uribe,7.1M,0.31%,Colombia,Beauty and Self Care family Actors Virtualization,2.1M,instagram,colombia,False,2024,Beauty&Fashion,MAPPED
24,Johanna Fadul @johannafadul,6.7M,0.5%,Colombia,Entertainment and Music Celebrity Actors Modeling,2M,instagram,colombia,False,2024,Beauty&Fashion,MAPPED
25,SILVESTRE / DANGOND @silvestredangond,6.6M,0.38%,Colombia,Entertainment and Music Music Actors,2M,instagram,colombia,False,2024,Music,MAPPED
26,SOL LEON ⏳🍑💋 @solleon21,6.5M,0.45%,Colombia,Fashion and Accessories family Business and Finance Actors,2M,instagram,colombia,False,2024,Beauty&Fashion,MAPPED
27,Paola Jara @paolajarapj,6.5M,0.34%,Colombia,Entertainment and Music Actors,2M,instagram,colombia,False,2024,Music,MAPPED
28,JESSI URIBE @jessiuribe3,6.4M,0.31%,Colombia,Entertainment and Music Music Actors Journalists,1.9M,instagram,colombia,False,2024,Knowledge&Info,MAPPED
29,Elianis Garrido @elianisgarrido,6.4M,0.32%,Colombia,Entertainment and Music Actors,1.9M,instagram,colombia,False,2024,Music,MAPPED
30,Paulina Vega Dieppa @paulinavegadiep,6.3M,0.75%,Colombia,Art Actors Virtualization,1.9M,instagram,colombia,False,2024,Tech&Gaming,MAPPED
31,Andrea Espada @andreaespadatv,6.1M,0.8%,Colombia,Fashion and Accessories family Entertainment and Music Parenting,1.8M,instagram,colombia,False,2024,Beauty&Fashion,MAPPED
32,Andy Rivera @andyrivera,6M,1.31%,Colombia,Entertainment and Music Marketing and Advertising,1.8M,instagram,colombia,False,2024,Knowledge&Info,MAPPED
33,FARINA @farinamusic,6M,0.99%,Colombia,Actors Music DJ,1.8M,instagram,colombia,False,2024,Music,MAPPED
34,Catherine Siachoque Varoni @catherinesiachoque,5.6M,1.23%,Colombia,Acting and Drama Actors,1.7M,instagram,colombia,False,2024,Entertainment,MAPPED
35,LUISA CASTRO✨ @luisa_castro1585,5.3M,0.98%,Colombia,Fashion Actors,1.6M,instagram,colombia,False,2024,Beauty&Fashion,MAPPED
36,Luis Fernando Diaz Marulanda @luisdiaz19_,5.3M,6.13%,Colombia,Sports Soccer Actors Journalists,1.6M,instagram,colombia,False,2024,Sports,MAPPED
37,ғᴀʙɪᴀɴ ʀɪᴏs @fabianrioss,5.2M,0.17%,Colombia,Entertainment and Music Actors Virtualization Journalists,1.6M,instagram,colombia,False,2024,Knowledge&Info,MAPPED
38,EPA COLOMBIA @epa_colombia,5.2M,2.61%,Colombia,Beauty and Self Care,1.6M,instagram,colombia,False,2024,Beauty&Fashion,MAPPED
39,A M A 🤍 @amarantavp,5.2M,3.64%,Colombia,Entertainment and Music Romance and Wedding,1.5M,instagram,colombia,False,2024,Beauty&Fashion,MAPPED
40,ISABELA RAMIREZ @isabela_ramirez1555,5.1M,3%,Colombia,,1.5M,instagram,colombia,False,2024,NA,NA
41,Ximena Duque @ximenaduque,5.1M,1.1%,Colombia,Acting and Drama Upskilling Business and Finance Celebrity,1.5M,instagram,colombia,False,2024,Knowledge&Info,MAPPED
42,Claudia Bahamon @claudiabahamon,5M,0.21%,Colombia,Fashion and Accessories Beauty and Self Care Marketing and Advertising Actors,1.5M,instagram,colombia,False,2024,Beauty&Fashion,MAPPED
43,Carolina Gaitán - La Gaita @lagaita,4.9M,0.29%,Colombia,Acting and Drama Entertainment and Music Music Celebrity,1.5M,instagram,colombia,False,2024,Music,MAPPED
44,Daniela Alvarez @danielaalvareztv,4.6M,1.96%,Colombia,Beauty and Self Care Fashion and Accessories Education Actors,1.4M,instagram,colombia,False,2024,Beauty&Fashion,MAPPED
45,Majida Issa @majidaissa,4.6M,0.44%,Colombia,Acting and Drama Entertainment and Music Marketing and Advertising Actors,1.4M,instagram,colombia,False,2024,Knowledge&Info,MAPPED
46,J.J.RENDON @jjrendon,4.5M,0.89%,Colombia,Actors,1.4M,instagram,colombia,False,2024,Entertainment,MAPPED
47,Saruma @felipesaruma,4.5M,2.91%,Colombia,Entertainment and Music Parenting Actors Journalists,1.4M,instagram,colombia,False,2024,Knowledge&Info,MAPPED
48,𝑲𝒊𝒌𝒂 𝑵𝒊𝒆𝒕𝒐 @_kikanieto,4.5M,0.8%,Colombia,Fashion Actors Modeling,1.3M,instagram,colombia,False,2024,Beauty&Fashion,MAPPED
49,Red Bull Batalla @redbullbatalla,4.5M,0.24%,Colombia,Entertainment and Music Music Actors,1.3M,instagram,colombia,False,2024,Music,MAPPED
50,Laurita Acuña - Presentadora @lauraacunaayala,4.4M,0.27%,Colombia,Entertainment and Music Television Actors Virtualization,1.3M,instagram,colombia,False,2024,Tech&Gaming,MAPPED
51,We Love Beauty @we_love_nails_bar,4.4M,0.01%,Colombia,Beauty Beauty and Self Care Virtualization,1.3M,instagram,colombia,False,2024,Beauty&Fashion,MAPPED
52,Suso el Paspi @susoelpaspi,4.4M,0.17%,Colombia,Entertainment and Music Marketing and Advertising Actors,1.3M,instagram,colombia,False,2024,Knowledge&Info,MAPPED
53,Lulu99 @luisalulu99,4.4M,1.4%,Colombia,Beauty and Self Care Fashion and Accessories Video Blogger Actors,1.3M,instagram,colombia,False,2024,Beauty&Fashion,MAPPED
54,Sebastian Caicedo @sebastiancaicedo,4.3M,0.45%,Colombia,Beauty and Self Care Entertainment and Music Actors,1.3M,instagram,colombia,False,2024,Beauty&Fashion,MAPPED
55,David Ospina @d_ospina1,4.3M,1.7%,Colombia,Soccer,1.3M,instagram,colombia,False,2024,Sports,MAPPED
56,Yeison Jimenez @yeison_jimenez,4.2M,0.31%,Colombia,Entertainment and Music Music Actors Virtualization,1.3M,instagram,colombia,False,2024,Tech&Gaming,MAPPED
57,✨AIDA CORTES ✨ @aidacortesll_,4.2M,4.17%,Colombia,Actors,1.3M,instagram,colombia,False,2024,Entertainment,MAPPED
58,Mafe Méndez 🦋 @lamafemendez,4.1M,0.39%,Colombia,Beauty and Self Care Fashion and Accessories Actors Modeling,1.2M,instagram,colombia,False,2024,Beauty&Fashion,MAPPED
59,Valery Altamar @valeryaltamar001,3.9M,3.87%,Colombia,Beauty and Self Care Lifestyle,1.2M,instagram,colombia,False,2024,Beauty&Fashion,MAPPED
60,Laura Tobón @laura_tobon,3.9M,0.39%,Colombia,Fashion and Accessories Lifestyle Actors Celebrities,1.2M,instagram,colombia,False,2024,Beauty&Fashion,MAPPED
61,Maria Jose Vargas Agudelo @majovargas1,3.8M,1.11%,Colombia,Art Actors Modeling,1.2M,instagram,colombia,False,2024,Beauty&Fashion,MAPPED
62,nejoelbroko @nejoelbroko,3.8M,0.19%,Colombia,Entertainment and Music Actors,1.1M,instagram,colombia,False,2024,Music,MAPPED
63,LOS MONTAÑEROS @losmontaneros,3.8M,1.4%,Colombia,,1.1M,instagram,colombia,False,2024,NA,NA
64,Andrea Serna @andreasernafotos,3.8M,0.25%,Colombia,Entertainment and Music Television Actors Lifestyle,1.1M,instagram,colombia,False,2024,Music,MAPPED
65,Luciano D'Alessandro @lucianodalessandro,3.7M,0.21%,Colombia,Celebrity Art Entertainment and Music Actors,1.1M,instagram,colombia,False,2024,Music,MAPPED
66,KERAMAGIC OFICIAL @kera.magic,3.7M,0.03%,Colombia,Beauty and Self Care Actors,1.1M,instagram,colombia,False,2024,Beauty&Fashion,MAPPED
67,Mindo @el_mindo,3.6M,2.1%,Colombia,Animation and Cosplay Actors Journalists,1.1M,instagram,colombia,False,2024,Knowledge&Info,MAPPED
68,Carolina Soto @caritosotooficial,3.6M,0.56%,Colombia,Entertainment and Music Marketing and Advertising Actors Journalists,1.1M,instagram,colombia,False,2024,Knowledge&Info,MAPPED
69,Stephania Duque Pinzón @laduque7,3.6M,1.77%,Colombia,Acting and Drama,1.1M,instagram,colombia,False,2024,Entertainment,MAPPED
70,Sonia Isaza @niaisazaoficial,3.6M,0.37%,Colombia,Fitness and Health,1.1M,instagram,colombia,False,2024,Sports,MAPPED
71,Yerry Mina @yerrymina,3.5M,0.34%,Colombia,Sports Actors Music,1M,instagram,colombia,False,2024,Sports,MAPPED
72,lajesu @lajesuu,3.4M,4.35%,Colombia,Business and Finance,1M,instagram,colombia,False,2024,Knowledge&Info,MAPPED
73,BANDIDOS @bandidos_gram,3.4M,0.31%,Colombia,Music Entertainment and Music,1M,instagram,colombia,False,2024,Music,MAPPED
74,RYAN CASTRO @ryancastrro,3.4M,4.08%,Colombia,Entertainment and Music,1M,instagram,colombia,False,2024,Music,MAPPED
75,SARA ✮ CORRALES @saracorrales,3.4M,0.72%,Colombia,Food Business and Finance Celebrity Actors,1M,instagram,colombia,False,2024,Knowledge&Info,MAPPED
76,Yokoi Kenji @yokoikenjidiaz,3.4M,0.29%,Colombia,Entertainment and Music Actors Virtualization,1M,instagram,colombia,False,2024,Tech&Gaming,MAPPED
77,Daniela Legarda @danielalegarda,3.4M,0.5%,Colombia,Beauty and Self Care Fashion and Accessories Education Actors,1M,instagram,colombia,False,2024,Beauty&Fashion,MAPPED
78,Selección Colombia @fcfseleccioncol,3.4M,0.44%,Colombia,Sports Marketing and Advertising Soccer,1M,instagram,colombia,False,2024,Sports,MAPPED
79,Daniela Rodriguez @danielarodrice,3.3M,3.8%,Colombia,Beauty and Self Care Marketing and Advertising,992K,instagram,colombia,False,2024,Beauty&Fashion,MAPPED
80,Alejandra Azcárate @laazcarateoficial,3.3M,0.18%,Colombia,Beauty and Self Care Education Actors Journalists,988.2K,instagram,colombia,False,2024,Beauty&Fashion,MAPPED
81,Paola Usme “Barbie”💕 @paolausme,3.3M,0.66%,Colombia,Actors Fitness Health & Fitness Humor,979.2K,instagram,colombia,False,2024,Sports,MAPPED
82,Valerie Domínguez @valeriedomi,3.2M,1.12%,Colombia,Actors Modeling,961.1K,instagram,colombia,False,2024,Beauty&Fashion,MAPPED
83,GEMELAS ORTEGA @gemelasortegaa,3.2M,2.08%,Colombia,Entertainment and Music Actors Modeling,958.7K,instagram,colombia,False,2024,Beauty&Fashion,MAPPED
84,BE⚡️ @belosmaki,3.1M,1.08%,Colombia,Fitness and Health,942K,instagram,colombia,False,2024,Sports,MAPPED
85,Lokillo @lokilloflorez,3.1M,0.28%,Colombia,Entertainment and Music Funny Events Actors,920.6K,instagram,colombia,False,2024,Music,MAPPED
86,Melissa Martínez A @melissamartineza,3M,2.07%,Colombia,Fashion and Accessories Actors Journalists Virtualization,890.1K,instagram,colombia,False,2024,Beauty&Fashion,MAPPED
87,Beta Mejia @beta_mejia,2.9M,4.52%,Colombia,Fitness and Health Sports Actors Modeling,884.7K,instagram,colombia,False,2024,Sports,MAPPED
88,@itsisabelbedoya,2.9M,0.27%,Colombia,Beauty and Self Care Business and Finance Business,884.4K,instagram,colombia,False,2024,Beauty&Fashion,MAPPED
89,CHENCHO CORLEONE @chenchocorleone,2.9M,1.86%,Colombia,Music DJ Producers,882.8K,instagram,colombia,False,2024,Music,MAPPED
90,Juan Fernando Quintero @juanferquinterop,2.9M,2.18%,Colombia,Actors,873.6K,instagram,colombia,False,2024,Entertainment,MAPPED
91,MrStivenTc @stiven.tc,2.9M,5.7%,Colombia,Entertainment and Music Automotive Actors,870.8K,instagram,colombia,False,2024,Tech&Gaming,MAPPED
92,Daniel Patiño @paisa,2.9M,0.56%,Colombia,Entertainment and Music Video Blogger Actors,870.4K,instagram,colombia,False,2024,Music,MAPPED
93,Para Damas Oficial @paradamaslaoficial,2.9M,0.33%,Colombia,Fashion and Accessories Marketing and Advertising Lifestyle,869.3K,instagram,colombia,False,2024,Beauty&Fashion,MAPPED
94,Paola Rey @paolareyactriz,2.8M,0.75%,Colombia,Acting and Drama Actors Virtualization Journalists,853.8K,instagram,colombia,False,2024,Knowledge&Info,MAPPED
95,𝐕𝐀𝐋𝐄𝐍𝐓𝐈𝐍𝐀 𝐆𝐀𝐑𝐙𝐎𝐍 @valentinagarzonc,2.8M,1.1%,Colombia,Romance and Wedding Marketing and Advertising,852.2K,instagram,colombia,False,2024,Beauty&Fashion,MAPPED
96,Maria Pineda @mia_astral,2.8M,1.03%,Colombia,Education,844.4K,instagram,colombia,False,2024,Knowledge&Info,MAPPED
97,NANDO @nandoweee,2.8M,1.13%,Colombia,Entertainment and Music Video Gaming Actors Music,838K,instagram,colombia,False,2024,Tech&Gaming,MAPPED
98,Juanpis González Pombo @juanpisgonzalez,2.8M,0.27%,Colombia,Entertainment and Music Business and Finance Actors,829.5K,instagram,colombia,False,2024,Knowledge&Info,MAPPED
99,Makeup Maquillaje Belleza @maquillaje.paramujeres,2.8M,0.6%,Colombia,Beauty and Self Care Actors,825.2K,instagram,colombia,False,2024,Beauty&Fashion,MAPPED
100,Juanda Caribe @juandacaribeshow,2.7M,0.3%,Colombia,Entertainment and Music Actors,802.4K,instagram,colombia,False,2024,Music,MAPPED
