#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
57,Gentooshop™️ @gentooshop,33.6K,0.14%,Saudi Arabia,,10.1K
58,تريدنق | FIFA 23 ⚽️🎮 @ultimete_team_trading,33.5K,0.19%,Saudi Arabia,Finance,10K
59,Abdullah Jamil | عبدالله جميل @abdoh4magic,32.9K,0.73%,Saudi Arabia,Entertainment & Music,9.9K
60,المراعي-Almarai @almarai,31.6K,-,Saudi Arabia,Food,9.5K
61,Bader Saleh @bidzsaleh,31.4K,0.55%,Saudi Arabia,Entertainment & Music,9.4K
62,Arab News @arabnews,30.7K,-,Saudi Arabia,News Media,9.2K
63,Arshie Larga @arshiethromycin,30.3K,2%,Saudi Arabia,,9.1K
64,South America @southamerica,30.3K,-,Saudi Arabia,Travel Photography,9.1K
65,LEEN @the_trendyfashion,29.8K,0.02%,Saudi Arabia,Fashion & Accessories,8.9K
66,Faten Mahmoud/فاتن محمود @fatenuser,29.3K,0.15%,Saudi Arabia,Food,8.8K
67,alooytv | مسلسلات خليجية @muslslat22,28.7K,0.17%,Saudi Arabia,Entertainment & Music,8.6K
68,علي باشا Ali Basha @bashacook.ar,28.4K,0.1%,Saudi Arabia,Food,8.5K
69,Mohammed Sal | محمد سال @moasalem,28.3K,0.53%,Saudi Arabia,Food Entertainment & Music,8.5K
70,فلاورد | Floward @flowardco,28.2K,0.08%,Saudi Arabia,Gifts & Flowers,8.5K
71,Bader Hakeem | بدر حكيم @bader_hakeem,27.8K,1.39%,Saudi Arabia,Entertainment & Music,8.3K
72,عبدالعزيز الصميلي 🇸🇦 @azizsamily,27.7K,0.82%,Saudi Arabia,Entertainment & Music,8.3K
73,ماكدونالدز 🇸🇦وسطى/شرقية/شمالية @mcdonaldsksa,27.7K,0.05%,Saudi Arabia,Food,8.3K
74,‏النادي الأهلي السعودي @alahliclub.sa,27.2K,2.18%,Saudi Arabia,Sports,8.2K
75,رياض الخالد 🍴 @rodr_1997,27K,0.49%,Saudi Arabia,Food,8.1K
76,FAISAL BANDAR @fai36b,26.5K,1.65%,Saudi Arabia,Life & Society,7.9K
77,Mahmoud Faisal @m.f85,26.4K,0.2%,Saudi Arabia,Auto and Vehicles,7.9K
