#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
25,TAلا👑 @talashammass,1.5M,-,Saudi Arabia,,450K
26,OfficialAhmadGhziel👑 @ahmad_ghziel,1.4M,-,Saudi Arabia,,420K
27,رواف @rawaf_sa,1.4M,0.1%,Saudi Arabia,Entertainment and Music,420K
28,🧚🏻مولات ضحيكة🤤كزاوية❤️popiâ @rawaa.bayaaa,1.4M,-,Saudi Arabia,Fashion and Accessories,420K
29,نور إنترناشيونال @noorinten,1.4M,-,Saudi Arabia,Education,420K
30,احمد بن هشام 🇸🇦🗣 . @x_a7mad16,1.4M,0.2%,Saudi Arabia,Entertainment and Music,420K
31,Muslimyoung3 @muslimyoung3,1.3M,5.5%,Saudi Arabia,,390K
32,Safiya khan @safiakhan90,1.3M,0.3%,Saudi Arabia,Arts and Crafts,390K
33,عبدالخالق وجنى وريتا 😂 @aboud.hq,1.3M,-,Saudi Arabia,,390K
34,ملك الكلتشات @mohammed.alhussein,1.3M,-,Saudi Arabia,,390K
35,♕ماكي @mkiii99,1.2M,-,Saudi Arabia,Education,360K
36,بدر آل صفر @arabicbaderalsafar,1.2M,-,Saudi Arabia,,360K
37,عائلة ابو دانة 👨‍👩‍👧‍👧 @danh_505,1.1M,0.1%,Saudi Arabia,family Romance and Wedding,330K
38,🐍أم شامات🔥 @princess.asmae1,1.1M,-,Saudi Arabia,Beauty and Self Care Fashion and Accessories,330K
39,سعد السعيد @s5s5_3,1.1M,0.1%,Saudi Arabia,Life and Society,330K
40,العسافي @1xe_12,1.1M,-,Saudi Arabia,Funny,330K
41,احمد الشراري📿 @509c_,1M,-,Saudi Arabia,,300K
42,Easy cooking @diasaid8,1M,-,Saudi Arabia,Food,300K
43,عبدالرحمن طاشكندي | #طاشكو @tashku8,995K,-,Saudi Arabia,,298.5K
44,المهره 💎ملاك @malakmbm,994.4K,-,Saudi Arabia,,298.3K
45,سالم الشمري ✪ @t95,991.4K,-,Saudi Arabia,,297.4K
46,يوسف الفايز @_z20u,987.7K,-,Saudi Arabia,,296.3K
47,ابو يس 🎤 @y222.v,986.4K,0.1%,Saudi Arabia,Entertainment and Music,295.9K
48,طلال جمال @talaljamal1,984.6K,-,Saudi Arabia,Education,295.4K
49,FNAN @fnan2842,978.8K,2.8%,Saudi Arabia,,293.6K
50,Al Mamun @al_mamun877,977.1K,-,Saudi Arabia,,293.1K
51,Huda Adil @hudaadil1996,970.5K,-,Saudi Arabia,Beauty,291.2K
52,𝗛 𝗜 𝗠🫀. @ibrahimfarg21,970.2K,-,Saudi Arabia,,291.1K
53,ayaz kaya @ayaz_kaya.44,969.8K,0.1%,Saudi Arabia,,290.9K
54,خديجة بنت عبداللَّه @chef.khadejah,967.8K,-,Saudi Arabia,,290.3K
55,Rotana Classic @rotanaclassic,967.3K,-,Saudi Arabia,,290.2K
56,Un Muslim @1_muslim,962.9K,0.3%,Saudi Arabia,,288.9K
57,إذاعة صوت الغد @sawtelghad,962.4K,-,Saudi Arabia,,288.7K
58,Amy Roko ايمي روكو @amyroko,959.8K,-,Saudi Arabia,,287.9K
59,Cr7 @crxtiano,957.6K,0.2%,Saudi Arabia,,287.3K
60,بقش🦾⚡️|bugsh @55.955,954.5K,0.1%,Saudi Arabia,,286.4K
61,🤍 @abu.shahem1,954.2K,-,Saudi Arabia,,286.3K
62,Bo3omarEats @bo3omar22,954K,0.2%,Saudi Arabia,,286.2K
63,Sudki boss waleed❤️ @sudkibosswaleed,953.9K,-,Saudi Arabia,,286.2K
64,علمدار✪ @khaled_0_00,950.6K,-,Saudi Arabia,,285.2K
65,ميديا | Media @media__art18,950.5K,-,Saudi Arabia,,285.2K
66,طيور الجنة | Toyor Al Janah TV @toyoraljanah.ar,950.5K,-,Saudi Arabia,,285.2K
67,Latifhbb2 @latifooo_,949.7K,-,Saudi Arabia,,284.9K
68,كدكود KDKWD | Ϟ 🌪 @hm.c,948.3K,-,Saudi Arabia,,284.5K
69,BJ Bushra @bjbushra,943.9K,-,Saudi Arabia,,283.2K
70,ميجو مجاميجو 😂❤️🥺 @rawdarody07,943.2K,-,Saudi Arabia,,283K
71,نون 🦋 @en.68,941.5K,0.3%,Saudi Arabia,,282.5K
72,استوديو زمان 📺 @zaman_studio,935.3K,-,Saudi Arabia,,280.6K
73,گن مع الله @ahmed__nur,932.4K,0.2%,Saudi Arabia,,279.7K
74,dailyquran @dailyquran,927.1K,-,Saudi Arabia,,278.1K
75,Wafi alqadihi @english.wafi,926.9K,-,Saudi Arabia,,278.1K
76,عبدالله الشهراني🇸🇦. @abooody121,926.3K,0.1%,Saudi Arabia,,277.9K
77,⚜️ خالد بن الوليد ⚜️ @k1.bxx,925.9K,-,Saudi Arabia,Entertainment and Music,277.8K
78,مصمم فهد الشمري🌹🌹🌹 @en_fahad,925.3K,-,Saudi Arabia,Home and Garden,277.6K
79,زغلول @b5b.6,925.1K,-,Saudi Arabia,,277.5K
80,🖤🦅 @laji29,919.7K,1.2%,Saudi Arabia,,275.9K
81,Aldeevo @aldeevo,916.4K,-,Saudi Arabia,,274.9K
82,ItsMeRob @rob.game,916.4K,-,Saudi Arabia,,274.9K
83,Abdo Tayaf @abdotayaf,913.4K,-,Saudi Arabia,,274K
84,𓆩ᴜʙᴀʏᴅᴀ ᴀʟ ᴋᴜʀᴅʏ𓆪 @u.bayda_123,909.9K,-,Saudi Arabia,,273K
85,علي @a_yt.00,908K,-,Saudi Arabia,,272.4K
86,Akram @akramaqlan,906.3K,-,Saudi Arabia,,271.9K
87,دحومم♥️😍👋 @raq5096,903.7K,-,Saudi Arabia,Health and Medical Services,271.1K
88,fatawa_amah @fatawa_amah,902.6K,-,Saudi Arabia,Education,270.8K
89,ياسر السفير @yaser_alsafer8,899.9K,-,Saudi Arabia,,270K
90,عبدالرحمن اللحياني @allehani1,897.6K,-,Saudi Arabia,,269.3K
91,ريماس عبدالله @raa_a60,896.8K,0.5%,Saudi Arabia,,269K
92,Manal Alalem Chef منال العالم @manalalalemcooking,892.1K,-,Saudi Arabia,Food,267.6K
93,Muzzamil Ak ⚜️ @mzml011,888.9K,-,Saudi Arabia,Entertainment and Music Product Education,266.7K
94,HA.88 @selin9904,888.4K,-,Saudi Arabia,Beauty,266.5K
95,Ahmed Aljar @ahmed.jar,887.8K,-,Saudi Arabia,,266.3K
96,Shamli @shamlifaizal,887.6K,-,Saudi Arabia,,266.3K
97,🌹🌹 Jatti 🌹🌹 @jatti__official,887.1K,-,Saudi Arabia,,266.1K
98,Jooturbo&eman @eman_eltantawi,885.5K,-,Saudi Arabia,,265.7K
99,❤️😠RTحسوني @o_.xs,885.5K,-,Saudi Arabia,Food and Drink,265.7K
100,بالقلب مكة 🕋✨ @heartmecca,884.4K,-,Saudi Arabia,,265.3K
