#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
66,Julia Puzzuoli @juliapuzzuoli,446.4K,0.19%,Brazil,Entertainment & Music Finance,133.9K
67,CONMEBOL Libertadores @libertadores,439K,0.18%,Brazil,Sports,131.7K
68,Denilson Show @denilsonshow,431.2K,0.11%,Brazil,Sports Entertainment & Music,129.4K
69,Bruna Griphao @brunagriphaoo,430.5K,0.3%,Brazil,Acting & Drama,129.1K
70,Ruivinha de Marte @ruivinhademarte,429.4K,0.13%,Brazil,Beauty & Self Care,128.8K
71,Corinthians @corinthians,428.6K,1.47%,Brazil,Sports,128.6K
72,𝚌𝚊𝚛𝚘𝚕𝚒𝚗𝚊 𝚍𝚒𝚎𝚌𝚔𝚖𝚊𝚗𝚗 @loracarola,428.2K,0.35%,Brazil,Auto and Vehicles,128.5K
73,Gabi Brandt @gabibrandt,421.6K,-,Brazil,Religion family,126.5K
74,Felipe Araújo @felipearaujocantor,419.9K,0.06%,Brazil,Entertainment & Music,126K
75,Alê Oliveira @aleoliveiracm,418.1K,0.28%,Brazil,Fashion & Accessories,125.4K
76,Matheus & Kauan @matheusekauan,417.9K,0.06%,Brazil,Entertainment & Music,125.4K
77,Lucas Koka Penteado @lucaskokapenteado,413.5K,-,Brazil,Entertainment & Music,124.1K
78,Um Cartão @umcartao,413K,0.21%,Brazil,Life & Society,123.9K
79,Renato Cariani @renato_cariani,412.2K,0.6%,Brazil,Education Fitness & Health,123.7K
80,Klåra Cåstanho @klarafgcastanho,409K,0.14%,Brazil,Entertainment & Music,122.7K
81,Sophia Valverde® @sophiavalverde,396.3K,0.3%,Brazil,Entertainment & Music,118.9K
82,Fernanda Gentil @gentilfernanda,391.3K,0.15%,Brazil,Entertainment & Music,117.4K
83,Kelly Key @oficialkellykey,389.6K,0.09%,Brazil,Beauty & Self Care family,116.9K
84,Nicole Bahls @nicolebahls,384.7K,0.3%,Brazil,Fashion & Accessories,115.4K
85,Carla Diaz @carladiaz,384.6K,0.2%,Brazil,Acting & Drama,115.4K
86,SBT @sbt,375.8K,0.11%,Brazil,Entertainment & Music,112.7K
87,Claudia Raia @claudiaraia,369.3K,0.15%,Brazil,Acting & Drama Entertainment & Music,110.8K
88,Kaka Diniz @kakadiniz,368.7K,0.27%,Brazil,Education,110.6K
89,Thallysson Borges @thallysson,368.3K,0.39%,Brazil,Entertainment & Music,110.5K
90,Thelma Assis @thelminha,366.9K,0.15%,Brazil,Entertainment & Music,110.1K
91,Rica de Marré @ricademarre,366.9K,0.29%,Brazil,Fashion & Accessories,110.1K
92,Lipe Ribeiro @lipemribeiro,362.1K,0.13%,Brazil,,108.6K
93,Romana Novais @romananovais,362K,0.37%,Brazil,Beauty & Self Care Health,108.6K
94,Solange Almeida 🌞 @solangealmeida,361.1K,0.18%,Brazil,Entertainment & Music,108.3K
95,Sarah Andrade @sarahandrade,358.7K,0.07%,Brazil,Fashion & Accessories Travel Marketing,107.6K
96,Lu do Magalu 💙 @magazineluiza,358K,0.1%,Brazil,,107.4K
97,Luiz Inácio Lula da Silva @lulaoficial,357.7K,0.93%,Brazil,Politics,107.3K
98,Victor Igoh 💀 @victorigoh,351.1K,0.43%,Brazil,Entertainment & Music,105.3K
99,Felipe Theodoro @theodoro,350.3K,0.65%,Brazil,Entertainment & Music,105.1K
100,Havan @havanoficial,350.1K,0.03%,Brazil,Fashion & Accessories Home & Garden,105K
