#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
1,Naomi Watanabe @watanabenaomi703,510.8K,2.94%,Japan,Entertainment & Music,153.2K
2,Tatsuya Tanaka 田中達也 @tanaka_tatsuya,276.1K,1.15%,Japan,Arts & Crafts,82.8K
3,小宮希美 🤍 @nadine,197K,8.81%,Japan,Fashion & Accessories,59.1K
4,Valentina Acosta Giraldo @vofvadi,163.3K,0.18%,Japan,Sports,49K
5,デリッシュキッチン-料理・献立・レシピ @delishkitchen.tv,158K,0.25%,Japan,Food,47.4K
6,ウエスP(WES-P/Mr Uekusa) BGT2018 @uespiiiiii,155.2K,0.54%,Japan,Entertainment & Music,46.6K
7,森咲智美 Tomomi Morisaki @morisakitomomi,137.1K,1.48%,Japan,Entertainment & Music,41.1K
8,Bellator MMA @bellatormma,130.5K,0.2%,Japan,Sports,39.1K
9,Shinjiro Ono @marutaro,108.9K,1.51%,Japan,Pets,32.7K
10,Kurashiru [クラシル] 料理・献立・レシピ @kurashiru,103.4K,0.45%,Japan,Food Product Education,31K
11,Ilya Kuvshinov @kuvshinov_ilya,95.8K,1.99%,Japan,Arts & Crafts Animation & Cosplay,28.7K
12,Hina Yoshihara @hina_yshr,89K,1.03%,Japan,Entertainment & Music Fashion & Accessories,26.7K
13,若槻千夏 @wakatsukichinatsu,77.3K,3.42%,Japan,Fashion & Accessories,23.2K
14,Anson Kong 江𤒹生 @_kisang_,77K,-,Japan,Fitness & Health Entertainment & Music,23.1K
15,清水あいり Airi Shimizu @shimizuairi,72.4K,1.77%,Japan,Fashion & Accessories,21.7K
16,Michiyo Ho 何戀慈 @michiyo_ho,67.4K,0.57%,Japan,Funny Arts & Crafts,20.2K
17,imase @imase11_9,67K,2.01%,Japan,Fitness & Health,20.1K
18,Uncle Osaka @uncle.osaka,64.5K,0.59%,Japan,Food,19.4K
19,山田全自動（やまだぜんじどう） @y_haiku,64.4K,3.07%,Japan,Arts & Crafts Animation & Cosplay,19.3K
20,岳 🍜 GAKU @gakuyen,64.2K,0.74%,Japan,Arts & Crafts Fashion & Accessories Product Education,19.3K
21,Riregram @riregram,63.7K,1.22%,Japan,,19.1K
22,三崎優太(青汁王子) @yuta_misaki,57K,2.63%,Japan,Food,17.1K
23,DJ @japanoninsta,56.8K,0.38%,Japan,Travel Entertainment & Music Photography Funny,17K
24,むにぐるめ（唯一無二の絶品グルメ） @muni_gurume_japan,56.4K,1.46%,Japan,Food Travel,16.9K
