rank,name,followers,er,country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
1,Pastor Cash Luna @pastorcashluna,2.6M,0.55%,Guatemala,Education Writers,794.2K,instagram,guatemala,False,2024,Knowledge&Info,MAPPED
2,Miel San Marcos @mielsanmarcos,1.9M,0.41%,Guatemala,Entertainment and Music Music Actors,579.5K,instagram,guatemala,False,2024,Music,MAPPED
3,Gaby Asturias (oficial) @gaby_asturias,1.7M,1.8%,Guatemala,Entertainment and Music Actors Journalists Modeling,518.8K,instagram,guatemala,False,2024,Beauty&Fashion,MAPPED
4,Cynthia Arana @aranacynthia,1.3M,0.71%,Guatemala,Art Fitness Fitness and Health Entertainment and Music,397.8K,instagram,guatemala,False,2024,Sports,MAPPED
5,P O E T A D E L C I E L O @poeta.delcielo,1.2M,0.33%,Guatemala,Music Actors,374.3K,instagram,guatemala,False,2024,Music,MAPPED
6,Sandy Mendez @sandy_mendezgt,912.8K,0.67%,Guatemala,"Actors Journalists Film, Music & Books Art",273.8K,instagram,guatemala,False,2024,Knowledge&Info,MAPPED
7,Noti7 @noti7_guatemala,904.2K,0.05%,Guatemala,,271.3K,instagram,guatemala,False,2024,NA,NA
8,Aida Estrada De Jaén @aidacorazon,755.1K,0.23%,Guatemala,Beauty and Self Care Actors Virtualization Journalists,226.5K,instagram,guatemala,False,2024,Beauty&Fashion,MAPPED
9,𝓒𝓾𝓮𝓷𝓽𝓪 𝓸𝓯𝓲𝓬𝓲𝓪𝓵 𝓭𝓮 𝓛𝓪 𝓜𝓪𝔂𝓻𝓲𝓽𝓪 💕 @lamayrita89,720.9K,0.14%,Guatemala,family Life and Society Marketing and Advertising Events,216.3K,instagram,guatemala,False,2024,Knowledge&Info,MAPPED
10,Pamela Alfaro @pamelaalfaro07,688.2K,0.15%,Guatemala,family Business and Finance Actors,206.5K,instagram,guatemala,False,2024,Knowledge&Info,MAPPED
11,Natalan @_natalan,678.4K,10.49%,Guatemala,Entertainment and Music,203.5K,instagram,guatemala,False,2024,Music,MAPPED
12,Alle Lee 🇬🇹🇨🇳 @allecakes_,615K,3.25%,Guatemala,Celebrity,184.5K,instagram,guatemala,False,2024,Entertainment,MAPPED
13,EL PRIMASO 👦🏻 @yosoyelprimaso,516.7K,4.19%,Guatemala,,155K,instagram,guatemala,False,2024,NA,NA
14,Alexandra Díaz @alexmidiaz,468.4K,6.36%,Guatemala,Art,140.5K,instagram,guatemala,False,2024,Lifestyle,MAPPED
15,Daniel Uzcategui @danieluzcateguir,465K,0.11%,Guatemala,Entertainment and Music Actors,139.5K,instagram,guatemala,False,2024,Music,MAPPED
16,Jeimmy Aburto (La Única) 👑🎤📺 @jeimmy_aburto,461.3K,0.82%,Guatemala,Business and Finance Celebrity Music Actors,138.4K,instagram,guatemala,False,2024,Knowledge&Info,MAPPED
17,Emisoras Unidas @emisorasunidas,453.4K,0.29%,Guatemala,Travel Actors,136K,instagram,guatemala,False,2024,Entertainment,MAPPED
18,Julián Ángel ▲ @historiasdelciervo,396.6K,4.22%,Guatemala,Arts and Crafts Education Food and Drink Food,119K,instagram,guatemala,False,2024,Knowledge&Info,MAPPED
19,Michelle Rossell @michi_rossell,389K,0.59%,Guatemala,Sports Food Actors Journalists,116.7K,instagram,guatemala,False,2024,Sports,MAPPED
20,Luis Morales Jr @luismoralesjr,385.9K,2%,Guatemala,Actors Virtualization,115.8K,instagram,guatemala,False,2024,Tech&Gaming,MAPPED
21,Nancy Calderón @nancycc28,376K,0.73%,Guatemala,Pets,112.8K,instagram,guatemala,False,2024,Lifestyle,MAPPED
22,Guatemala.com @guatemala,349.2K,0.18%,Guatemala,Travel News Actors,104.8K,instagram,guatemala,False,2024,Knowledge&Info,MAPPED
23,🌺Joselyn🐾Grajeda💦 @joshi3y,347.9K,1.51%,Guatemala,Pets,104.4K,instagram,guatemala,False,2024,Lifestyle,MAPPED
24,Tv Azteca Guate @tvaztecaguate,339.8K,0.82%,Guatemala,Entertainment and Music Business and Finance Television Actors,101.9K,instagram,guatemala,False,2024,Knowledge&Info,MAPPED
25,Amanda Lebrón @amandalebron_oficial,330.6K,1.4%,Guatemala,,99.2K,instagram,guatemala,False,2024,NA,NA
26,Tuti Furlán @tutifurlan,320K,0.81%,Guatemala,Education Automotive Actors,96K,instagram,guatemala,False,2024,Knowledge&Info,MAPPED
27,Buga Oliva @bugaolivaa,313.4K,0.36%,Guatemala,Education Marketing and Advertising Actors,94K,instagram,guatemala,False,2024,Knowledge&Info,MAPPED
28,Ese Maje Engasado @esemajeengasado,313.2K,0.44%,Guatemala,Entertainment and Music Celebrity Actors,94K,instagram,guatemala,False,2024,Music,MAPPED
29,Véliz Castillo @velizcastillo_,301.3K,-,Guatemala,Education Outdoor Activity,90.4K,instagram,guatemala,False,2024,Sports,MAPPED
30,Carlos Guerrero @ccarlosguerrero,296.1K,0.24%,Guatemala,Entertainment and Music Celebrity Business and Finance Actors,88.8K,instagram,guatemala,False,2024,Knowledge&Info,MAPPED
31,Alejandro Giammattei @dr.giammattei,293.8K,0.14%,Guatemala,Medical Health,88.1K,instagram,guatemala,False,2024,Knowledge&Info,MAPPED
32,🧿Brenda Hughes🧿 @bren_hughes,282.4K,0.87%,Guatemala,Fitness and Health Actors,84.7K,instagram,guatemala,False,2024,Sports,MAPPED
33,ALKAHID 🦋🇻🇪 @fherggyk,280.1K,0.35%,Guatemala,Entertainment and Music Actors Virtualization Journalists,84K,instagram,guatemala,False,2024,Knowledge&Info,MAPPED
34,Leonardo Jaén @leojaen,274.4K,0.29%,Guatemala,,82.3K,instagram,guatemala,False,2024,NA,NA
35,Jairo Gonzalez @mrjairogonzalez,268K,2.47%,Guatemala,Business and Finance,80.4K,instagram,guatemala,False,2024,Knowledge&Info,MAPPED
36,Audie Alexandre Ariza Valera @alexvinotinto,265.6K,0.44%,Guatemala,Fitness and Health Entertainment and Music Actors Journalists,79.7K,instagram,guatemala,False,2024,Sports,MAPPED
37,Niurka Nahomi oliva villeda @niurkanahomi,254.6K,1.08%,Guatemala,Sports,76.4K,instagram,guatemala,False,2024,Sports,MAPPED
38,Emily Haylín Sandoval @emilyhaylin,251.7K,2.56%,Guatemala,,75.5K,instagram,guatemala,False,2024,NA,NA
39,Edgar Siliezar @edgaroficial.sv,247.8K,1.28%,Guatemala,Sports Actors Modeling,74.3K,instagram,guatemala,False,2024,Sports,MAPPED
40,QuePeladoGuate / Guatemala @quepeladoguate,246.8K,0.64%,Guatemala,Photography Travel Nature & Outdoors Architecture,74.1K,instagram,guatemala,False,2024,Lifestyle,MAPPED
41,Gloria Alvarez @glorialvarezc,245.8K,2.44%,Guatemala,Actors Fashion,73.7K,instagram,guatemala,False,2024,Beauty&Fashion,MAPPED
42,ESTEFi✨ @eestefi,244.8K,5.39%,Guatemala,Fitness and Health,73.4K,instagram,guatemala,False,2024,Sports,MAPPED
43,Ayman Radi @aymanradi,239.5K,4.27%,Guatemala,Actors,71.9K,instagram,guatemala,False,2024,Entertainment,MAPPED
44,Eddy Lopez @whereiseddynow,223.5K,0.49%,Guatemala,,67K,instagram,guatemala,False,2024,NA,NA
45,Janaimar @janaimarmusic,221.7K,2.6%,Guatemala,Entertainment and Music,66.5K,instagram,guatemala,False,2024,Music,MAPPED
46,Rafael Oropeza @rafaeloropezag,219.2K,1.17%,Guatemala,Entertainment and Music Fashion and Accessories Celebrity Actors,65.8K,instagram,guatemala,False,2024,Beauty&Fashion,MAPPED
47,Samara (La Pantera) @samaracbt,212.5K,2.23%,Guatemala,Fitness and Health family,63.7K,instagram,guatemala,False,2024,Sports,MAPPED
48,Fredy Jiménez / Vida y Poesía @fredyjimenez.gt,211.8K,1.2%,Guatemala,,63.5K,instagram,guatemala,False,2024,NA,NA
49,Amilcar Montejo @amilcarmontejo,209.2K,0.26%,Guatemala,Education Life and Society Actors Virtualization,62.8K,instagram,guatemala,False,2024,Knowledge&Info,MAPPED
50,L U I S B A R I L L A S @luisbarillass_,205.1K,0.3%,Guatemala,Photography Actors,61.5K,instagram,guatemala,False,2024,Entertainment,MAPPED
51,Frank Avana Frank Rodriguez @frankavana_,203.8K,0.15%,Guatemala,Home and Garden,61.1K,instagram,guatemala,False,2024,Lifestyle,MAPPED
52,frank de leon @leonfrankde,203.4K,0.2%,Guatemala,Actors Modeling,61K,instagram,guatemala,False,2024,Beauty&Fashion,MAPPED
53,Cristian Cermeño @zosiri,202.7K,13.3%,Guatemala,Entertainment and Music,60.8K,instagram,guatemala,False,2024,Music,MAPPED
54,Susana Morazan @susanamorazan7,198.6K,1.16%,Guatemala,Entertainment and Music Acting and Drama Actors Journalists,59.6K,instagram,guatemala,False,2024,Knowledge&Info,MAPPED
55,Gaby Moreno @gaby_moreno,195.9K,0.95%,Guatemala,Songwriting Music Singer,58.8K,instagram,guatemala,False,2024,Music,MAPPED
56,Luis Muñoz 🇬🇹/🇲🇽 @luisguate,193.3K,1.93%,Guatemala,Auto and Vehicles Actors,58K,instagram,guatemala,False,2024,Tech&Gaming,MAPPED
57,Pamela Paz @pamelapaz_,192.4K,5.31%,Guatemala,Acting and Drama Entertainment and Music Virtualization Actors,57.7K,instagram,guatemala,False,2024,Tech&Gaming,MAPPED
58,DRESSY @dressy.gt,191.6K,0.6%,Guatemala,Fashion and Accessories Music Actors Modeling,57.5K,instagram,guatemala,False,2024,Beauty&Fashion,MAPPED
59,Comunicaciones Fútbol Club @cremasoficial,184.3K,1.71%,Guatemala,Sports Soccer,55.3K,instagram,guatemala,False,2024,Sports,MAPPED
60,Josy Esteban Chigua Canales @josyesteban,182.7K,5.01%,Guatemala,Art,54.8K,instagram,guatemala,False,2024,Lifestyle,MAPPED
61,@ Sυαɳι Rαɱιɾҽȥ ♛ ღ @rsuanni_fit,182.4K,0.99%,Guatemala,Romance and Wedding,54.7K,instagram,guatemala,False,2024,Beauty&Fashion,MAPPED
62,Erianna Villafañe 🤍 @ericiosa,180.1K,1.63%,Guatemala,Arts and Crafts Education Business and Finance Actors,54K,instagram,guatemala,False,2024,Knowledge&Info,MAPPED
63,Evelyn Rivera @evelynrivera_gt,178K,8.91%,Guatemala,,53.4K,instagram,guatemala,False,2024,NA,NA
64,Kevin Rodríguez y Tania de León @viajaconnosotrosgt,177.1K,1.34%,Guatemala,Travel,53.1K,instagram,guatemala,False,2024,Lifestyle,MAPPED
65,Sara Guerrero Ch ☆ @saraguerrerogt,174.4K,0.6%,Guatemala,Nature,52.3K,instagram,guatemala,False,2024,Lifestyle,MAPPED
66,Ay Carmela @aycarmelagt,162K,0.51%,Guatemala,,48.6K,instagram,guatemala,False,2024,NA,NA
67,Esperanza de Vida @esperanzadevida,162K,0.31%,Guatemala,Entertainment and Music Video Gaming Actors Music,48.6K,instagram,guatemala,False,2024,Tech&Gaming,MAPPED
68,CHICOSCRISTIANOS.GT @chicoscristianos_,161.3K,2.14%,Guatemala,Actors Virtualization Journalists,48.4K,instagram,guatemala,False,2024,Knowledge&Info,MAPPED
69,Roberto Urbina @robeurbina,159.4K,1.57%,Guatemala,Entertainment and Music Actors,47.8K,instagram,guatemala,False,2024,Music,MAPPED
70,Explorando Guatemala @explorandoguatemala,156.3K,1.37%,Guatemala,Travel Community,46.9K,instagram,guatemala,False,2024,Lifestyle,MAPPED
71,Neto Bran @netobran_,155.7K,0.5%,Guatemala,Actors Journalists,46.7K,instagram,guatemala,False,2024,Knowledge&Info,MAPPED
72,Kristh Albeno @kristhalbeno,154.4K,4.15%,Guatemala,,46.3K,instagram,guatemala,False,2024,NA,NA
73,Hancer @hanceroficial,154.3K,0.74%,Guatemala,Entertainment and Music Music Celebrities Humor,46.3K,instagram,guatemala,False,2024,Music,MAPPED
74,Sergio Mejia @sergiofromudy,150.8K,10.33%,Guatemala,Parenting Fitness Modeling,45.2K,instagram,guatemala,False,2024,Sports,MAPPED
75,Alejandra Andrino Ginecóloga @medifemgt,149.3K,1.07%,Guatemala,Marketing and Advertising,44.8K,instagram,guatemala,False,2024,Knowledge&Info,MAPPED
76,Chiwipk @chiwi.pk,148.9K,9.04%,Guatemala,Life and Society,44.7K,instagram,guatemala,False,2024,Knowledge&Info,MAPPED
77,esmelachapina @esmelachapina,148.4K,1.2%,Guatemala,,44.5K,instagram,guatemala,False,2024,NA,NA
78,Carlos Luna @cashitoluna,146.7K,0.98%,Guatemala,Actors,44K,instagram,guatemala,False,2024,Entertainment,MAPPED
79,Josenz ✖️ @angeljosenz,140.8K,2.99%,Guatemala,Actors,42.2K,instagram,guatemala,False,2024,Entertainment,MAPPED
80,Odily Pineda @odilypinedaq,140.4K,1.67%,Guatemala,Education Actors Virtualization,42.1K,instagram,guatemala,False,2024,Knowledge&Info,MAPPED
81,Oscar de León @cokac07,140.3K,1.36%,Guatemala,Entertainment and Music,42.1K,instagram,guatemala,False,2024,Music,MAPPED
82,Bani Muñoz @banimunozoficial,140.2K,0.57%,Guatemala,Entertainment and Music Music Actors Virtualization,42.1K,instagram,guatemala,False,2024,Tech&Gaming,MAPPED
83,𝓜𝓪𝔂𝓮 • 𝓥𝓪𝓻𝓰𝓪𝓼 @maye.vargas15,140.2K,6.74%,Guatemala,,42.1K,instagram,guatemala,False,2024,NA,NA
84,Jesus Suadi @jesus_suadi,139.2K,1.94%,Guatemala,Celebrity,41.8K,instagram,guatemala,False,2024,Entertainment,MAPPED
85,Ingrid Alvarez @ingrid_alvarezgt,138.2K,0.68%,Guatemala,Art,41.5K,instagram,guatemala,False,2024,Lifestyle,MAPPED
86,CSD Municipal @rojos_municipal,136.2K,1.1%,Guatemala,,40.9K,instagram,guatemala,False,2024,NA,NA
87,Manny_oficial @manny_oficial18,136.2K,0.2%,Guatemala,,40.9K,instagram,guatemala,False,2024,NA,NA
88,Pablo Galindo @360guatemala,135.9K,1.07%,Guatemala,Photography,40.8K,instagram,guatemala,False,2024,Lifestyle,MAPPED
89,chilero_david @chilero_david,135.7K,0.19%,Guatemala,Entertainment and Music Soccer Actors,40.7K,instagram,guatemala,False,2024,Sports,MAPPED
90,Madelyn sanchez🇬🇹 @madelyn_moon_girls,134.3K,0.1%,Guatemala,,40.3K,instagram,guatemala,False,2024,NA,NA
91,Valy 🐰 | Joyería | Vestidos @valy.gt,133K,1.45%,Guatemala,,39.9K,instagram,guatemala,False,2024,NA,NA
92,mikel garcia @_mikelgarcia,132.2K,10.95%,Guatemala,Arts and Crafts Actors,39.7K,instagram,guatemala,False,2024,Entertainment,MAPPED
93,Pablo Villagran @pablomas79,131.7K,1.06%,Guatemala,Entertainment and Music Food Travel Actors,39.5K,instagram,guatemala,False,2024,Music,MAPPED
94,Alyssa Cate @alyssaya,130.8K,1.03%,Guatemala,Fashion and Accessories Lifestyle,39.2K,instagram,guatemala,False,2024,Beauty&Fashion,MAPPED
95,Loraine Quinto @lorainequinto,130.6K,1.51%,Guatemala,Fashion and Accessories News Actors,39.2K,instagram,guatemala,False,2024,Beauty&Fashion,MAPPED
96,Te Amo Guatelinda @teamoguatelinda,130K,5.04%,Guatemala,Travel,39K,instagram,guatemala,False,2024,Lifestyle,MAPPED
97,GU YUN KIM @soykyu0220,129.8K,4.78%,Guatemala,Food,38.9K,instagram,guatemala,False,2024,Lifestyle,MAPPED
98,MELA🇨🇷 @melannygrossi,129.1K,0.8%,Guatemala,Home and Garden Fashion Actors,38.7K,instagram,guatemala,False,2024,Beauty&Fashion,MAPPED
99,A el Vale le vale 🧿🇬🇹 @mevale_1,127.1K,4.8%,Guatemala,Entertainment and Music,38.1K,instagram,guatemala,False,2024,Music,MAPPED
100,Guate Impresionante @guateimpresionante,126.3K,0.47%,Guatemala,Nature Travel Food and Drink,37.9K,instagram,guatemala,False,2024,Lifestyle,MAPPED
