rank,name,followers,er,country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
1,Jexs @UCapRTMkO4n3LP5dkmIayy5A,3.9M,-,Guatemala,,1.2M,youtube,guatemala,False,2024,NA,NA
2,Natalan @UCBp8uzjMbdkMwON1v5DXWRg,2.8M,-,Guatemala,,852K,youtube,guatemala,False,2024,NA,NA
3,VAMOS AL PUNTO @UC1MpNVxs7F2NryXhrF4CKoA,2M,-,Guatemala,,612K,youtube,guatemala,False,2024,NA,NA
4,Hola Soy Jose Games @UCNOYyBDWWB4tqin8hmnAymw,1.5M,0.1%,Guatemala,,450K,youtube,guatemala,False,2024,NA,NA
5,Game Fer @UCqnDU-ohUI6Vd8GoLzHnd_g,1.5M,7.6%,Guatemala,Video Gaming,441K,youtube,guatemala,False,2024,Tech&Gaming,MAPPED
6,Lesma VR @UCkRyqjV0MMw9L4AFQPNpTrQ,1.1M,0.7%,Guatemala,,342K,youtube,guatemala,False,2024,NA,NA
7,Cash Luna @UCSg7bTPiL33TexOEOzF-d0g,980K,-,Guatemala,,294K,youtube,guatemala,False,2024,NA,NA
8,Master Loquendo @UCGxsdFZIGyo3e53yCED7QhA,944K,-,Guatemala,,283.2K,youtube,guatemala,False,2024,NA,NA
9,Ese Maje Engasado @UCTizqMNOKtwOv0w5s4w9Mtg,873K,0.1%,Guatemala,,261.9K,youtube,guatemala,False,2024,NA,NA
10,RaniArts @UCpqIW0f1XZJrNQTzE-6IjBw,859K,-,Guatemala,,257.7K,youtube,guatemala,False,2024,NA,NA
11,Cristian Cermeño @UCQCJppM-F5sDfMoym12K4Fw,706K,-,Guatemala,,211.8K,youtube,guatemala,False,2024,NA,NA
12,K.I.R.A @UCJ3yJyBtol13K93rBi5yLOA,686K,1%,Guatemala,,205.8K,youtube,guatemala,False,2024,NA,NA
13,JAIJO PLAY @UCsszmHySpA-lvjpT_n4eZhg,619K,0.3%,Guatemala,,185.7K,youtube,guatemala,False,2024,NA,NA
14,Jexslive @UC547RK-4Q0TYMkermnJV3mw,575K,3.1%,Guatemala,,172.5K,youtube,guatemala,False,2024,NA,NA
15,Prensa Libre @UCEepOY2svuxbsJ-zsAPT9Fg,540K,-,Guatemala,,162K,youtube,guatemala,False,2024,NA,NA
16,TN23 @UCt5Dw7ePnn0AqPqRF8Xpjkw,538K,-,Guatemala,,161.4K,youtube,guatemala,False,2024,NA,NA
17,SOMA GAMER @UCW8ex2xI41UJmu79Z1CU0EQ,520K,-,Guatemala,,156K,youtube,guatemala,False,2024,NA,NA
18,difosatv @UCn7J9Zs1p55edN5j-2eGmFQ,504K,-,Guatemala,,151.2K,youtube,guatemala,False,2024,NA,NA
19,MejorVida99 @UCf-rVRX0RFP61wc6gp5arSg,496K,-,Guatemala,,148.8K,youtube,guatemala,False,2024,NA,NA
20,Combate Guatemala @UCaCfreTciDSzzw8-jbT0j0A,446K,-,Guatemala,,133.8K,youtube,guatemala,False,2024,NA,NA
21,Noti7 @UCVpSRoZgngfSL03Nlbjtq9A,433K,-,Guatemala,,129.9K,youtube,guatemala,False,2024,NA,NA
22,Daniex @UCscD8Wq-gEFy9HgZfWq4zLA,401K,-,Guatemala,,120.3K,youtube,guatemala,False,2024,NA,NA
23,Miguelgui @erre22,400K,15.4%,Guatemala,,120K,youtube,guatemala,False,2024,NA,NA
24,Mundo Luz Producciones @UC0tukQJ6ulXOPGQe4TEwlXA,379K,0.2%,Guatemala,,113.7K,youtube,guatemala,False,2024,NA,NA
25,The Marcony Games @UCvBBGdxN3XtE6D8GEcbY8ag,376K,0.2%,Guatemala,,112.8K,youtube,guatemala,False,2024,NA,NA
26,Videos Chapin @UCyB8fJ2A8N5dWbKtH6-FZww,375K,0.2%,Guatemala,,112.5K,youtube,guatemala,False,2024,NA,NA
27,iWilly Gammer @UCCNPxtw1WrZ-KHCTVNsSFTg,371K,-,Guatemala,,111.3K,youtube,guatemala,False,2024,NA,NA
28,Expediente Criminal @UCnZlntbFJ1B81ZX1qXa8Mmg,371K,-,Guatemala,,111.3K,youtube,guatemala,False,2024,NA,NA
29,JULIAN LOBOS @UCepdColcsgjDkrA_SQVVrIQ,369K,-,Guatemala,,110.7K,youtube,guatemala,False,2024,NA,NA
30,Lead @UCaEJweiUA8k1f28g_cHaKVA,354K,-,Guatemala,,106.2K,youtube,guatemala,False,2024,NA,NA
