rank,name,followers,er,country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
1,chiwipk @chiwipk,4M,-,Guatemala,,1.2M,tiktok,guatemala,False,2024,NA,NA
2,jaycolindres @jaycolindres,3.9M,-,Guatemala,Business and Finance,1.2M,tiktok,guatemala,False,2024,Knowledge&Info,MAPPED
3,Yoitz_isaac @yoitz_isaac,3.8M,-,Guatemala,Entertainment and Music Product Showcase,1.1M,tiktok,guatemala,False,2024,Beauty&Fashion,MAPPED
4,Maiperyt @maiperyt,2.6M,-,Guatemala,,780K,tiktok,guatemala,False,2024,NA,NA
5,Anita Ceto @anitaceto,1.9M,-,Guatemala,,570K,tiktok,guatemala,False,2024,NA,NA
6,columpio gigante @ecomuro,1.7M,-,Guatemala,,510K,tiktok,guatemala,False,2024,NA,NA
7,Yoselin Ortiz @yossi_ortizz,1.2M,-,Guatemala,,360K,tiktok,guatemala,False,2024,NA,NA
8,Batería Humana Beatbox @bateriahumanabeatbox,1M,-,Guatemala,,300K,tiktok,guatemala,False,2024,NA,NA
9,🎪Los payasos más locos🎪 @rafiky_rafiky.jr,967.3K,-,Guatemala,Entertainment and Music,290.2K,tiktok,guatemala,False,2024,Music,MAPPED
10,Genis Castillo @genisup,962.5K,-,Guatemala,,288.8K,tiktok,guatemala,False,2024,NA,NA
11,AVIVA TV NAHUALA @avivatvnahuala,905.6K,-,Guatemala,,271.7K,tiktok,guatemala,False,2024,NA,NA
12,🇬🇹☠️🚫Wilson.Gt☠️🚫🇬🇹 @wilsonsty.gt,892.6K,-,Guatemala,,267.8K,tiktok,guatemala,False,2024,NA,NA
13,Yan Colz🤴🇬🇹 @yancolz,884K,-,Guatemala,,265.2K,tiktok,guatemala,False,2024,NA,NA
14,Jos @jos_4893,873.6K,-,Guatemala,,262.1K,tiktok,guatemala,False,2024,NA,NA
15,Ketzy Rosales @ketzyrosales,869.7K,-,Guatemala,Entertainment and Music,260.9K,tiktok,guatemala,False,2024,Music,MAPPED
16,Videos Cortitos @videos_cortitos,867K,-,Guatemala,,260.1K,tiktok,guatemala,False,2024,NA,NA
17,Meli @changmelii,862.8K,-,Guatemala,,258.8K,tiktok,guatemala,False,2024,NA,NA
18,Elmo chingon @mayen_m21,809.2K,0.2%,Guatemala,,242.8K,tiktok,guatemala,False,2024,NA,NA
19,Yeya Morales @yeyamorales5,801.9K,-,Guatemala,,240.6K,tiktok,guatemala,False,2024,NA,NA
20,Cibely 🦋 @_cibelyc,758.8K,-,Guatemala,Beauty and Self Care Fashion and Accessories,227.6K,tiktok,guatemala,False,2024,Beauty&Fashion,MAPPED
21,FRANKLIN GT @franklin.gt,731.2K,-,Guatemala,Entertainment and Music Funny,219.4K,tiktok,guatemala,False,2024,Music,MAPPED
22,Sofia Morales @sofiam.moraless,691.1K,-,Guatemala,,207.3K,tiktok,guatemala,False,2024,NA,NA
23,Junior Contreras @juniorcontreras_oficial,681.1K,-,Guatemala,,204.3K,tiktok,guatemala,False,2024,NA,NA
24,🦋MARII🦋 @mariela_freefire,677.8K,-,Guatemala,,203.3K,tiktok,guatemala,False,2024,NA,NA
25,Esmelachapina @esmelachapina,649.1K,-,Guatemala,,194.7K,tiktok,guatemala,False,2024,NA,NA
